actual_id,cost_center_id,account_id,department_id,transaction_date,amount,vendor
1434,CC006,ACC014,DEPT05,2024-01-02,2888.96,PrimeSoft
1435,CC006,ACC014,DEPT05,2024-02-19,1895.44,GreenLight
1436,CC006,ACC014,DEPT05,2024-02-02,1835.59,CloudBase
1437,CC006,ACC014,DEPT05,2024-02-10,1546.93,Acme Corp
1438,CC006,ACC014,DEPT05,2024-03-17,3924.99,PrimeSoft
1439,CC006,ACC014,DEPT05,2024-03-13,3070.32,SwiftHire
1440,CC006,ACC014,DEPT05,2024-04-11,5361.43,NetWorks Inc
1441,CC006,ACC014,DEPT05,2024-05-25,6569.0,GlobalServ
1442,CC006,ACC014,DEPT05,2024-06-28,2080.74,BlueWave
1443,CC006,ACC014,DEPT05,2024-06-06,1711.51,GlobalServ
1444,CC006,ACC014,DEPT05,2024-07-23,6847.1,PrimeSoft
1445,CC006,ACC014,DEPT05,2024-08-25,3303.06,SwiftHire
1446,CC006,ACC014,DEPT05,2024-08-17,2689.33,CoreLogic
1447,CC006,ACC014,DEPT05,2024-09-25,3268.57,CloudBase
1448,CC006,ACC014,DEPT05,2024-09-05,3170.37,CloudBase
1449,CC006,ACC014,DEPT05,2024-10-02,3254.93,RedPoint
1450,CC006,ACC014,DEPT05,2024-10-22,3003.21,NetWorks Inc
1451,CC006,ACC014,DEPT05,2024-11-05,1676.06,AlphaServices
1452,CC006,ACC014,DEPT05,2024-11-16,1689.51,TechVentures
1453,CC006,ACC014,DEPT05,2024-11-05,1803.27,GreenLight
1454,CC006,ACC014,DEPT05,2024-12-26,7831.79,RedPoint
1455,CC006,ACC013,DEPT05,2023-01-10,1577.85,GlobalServ
1456,CC006,ACC013,DEPT05,2023-02-03,1827.09,GlobalServ
1457,CC006,ACC013,DEPT05,2023-03-09,3079.17,GreenLight
1458,CC006,ACC013,DEPT05,2023-04-04,1234.53,AlphaServices
1459,CC006,ACC013,DEPT05,2023-04-12,1435.13,BlueWave
1460,CC006,ACC013,DEPT05,2023-05-22,2183.72,GlobalServ
1461,CC006,ACC013,DEPT05,2023-06-11,2510.18,CloudBase
1462,CC006,ACC013,DEPT05,2023-07-22,1835.99,Acme Corp
1463,CC006,ACC013,DEPT05,2023-08-08,1245.46,SwiftHire
1464,CC006,ACC013,DEPT05,2023-08-01,1281.9,GlobalServ
1465,CC006,ACC013,DEPT05,2023-09-13,2352.14,BlueWave
1466,CC006,ACC013,DEPT05,2023-10-03,1991.67,CloudBase
1467,CC006,ACC013,DEPT05,2023-11-15,1208.45,TechVentures
1468,CC006,ACC013,DEPT05,2023-11-24,869.14,TechVentures
1469,CC006,ACC013,DEPT05,2023-12-07,1089.68,NetWorks Inc
1470,CC006,ACC013,DEPT05,2023-12-11,916.68,CloudBase
1471,CC006,ACC013,DEPT05,2023-12-16,1179.52,PrimeSoft
1472,CC006,ACC013,DEPT05,2024-01-02,2499.62,CoreLogic
1473,CC006,ACC013,DEPT05,2024-02-11,2066.75,AlphaServices
1474,CC006,ACC013,DEPT05,2024-03-26,854.69,CloudBase
1475,CC006,ACC013,DEPT05,2024-03-16,1001.65,PrimeSoft
1476,CC006,ACC013,DEPT05,2024-04-22,1184.7,NetWorks Inc
1477,CC006,ACC013,DEPT05,2024-04-21,910.74,GlobalServ
1478,CC006,ACC013,DEPT05,2024-05-10,1639.71,BlueWave
1479,CC006,ACC013,DEPT05,2024-06-22,1290.38,RedPoint
1480,CC006,ACC013,DEPT05,2024-06-27,1154.78,Acme Corp
1481,CC006,ACC013,DEPT05,2024-07-25,575.02,DataPro
1482,CC006,ACC013,DEPT05,2024-07-12,531.44,NetWorks Inc
1483,CC006,ACC013,DEPT05,2024-07-18,609.3,SwiftHire
1484,CC006,ACC013,DEPT05,2024-08-23,891.61,AlphaServices
1485,CC006,ACC013,DEPT05,2024-08-01,874.18,CoreLogic
1486,CC006,ACC013,DEPT05,2024-08-20,1018.32,PrimeSoft
1487,CC006,ACC013,DEPT05,2024-09-11,972.56,OmniTech
1488,CC006,ACC013,DEPT05,2024-09-24,1110.04,SwiftHire
1489,CC006,ACC013,DEPT05,2024-10-15,1173.16,RedPoint
1490,CC006,ACC013,DEPT05,2024-10-28,1250.79,CloudBase
1491,CC006,ACC013,DEPT05,2024-11-17,558.17,SwiftHire
1492,CC006,ACC013,DEPT05,2024-11-15,464.76,BlueWave
1493,CC006,ACC013,DEPT05,2024-11-21,662.75,BrightPath
1494,CC006,ACC013,DEPT05,2024-12-24,1854.46,PrimeSoft
1495,CC006,ACC008,DEPT05,2023-01-13,29001.84,PrimeSoft
1496,CC006,ACC008,DEPT05,2023-02-19,13375.96,Acme Corp
1497,CC006,ACC008,DEPT05,2023-02-12,10668.63,Acme Corp
1498,CC006,ACC008,DEPT05,2023-02-10,10361.16,CoreLogic
1499,CC006,ACC008,DEPT05,2023-03-15,45046.77,NetWorks Inc
1500,CC006,ACC008,DEPT05,2023-04-17,37457.32,GreenLight
1501,CC006,ACC008,DEPT05,2023-05-12,11113.18,GlobalServ
1502,CC006,ACC008,DEPT05,2023-05-06,11537.72,CoreLogic
1503,CC006,ACC008,DEPT05,2023-05-10,11009.47,BlueWave
1504,CC006,ACC008,DEPT05,2023-06-23,23737.03,AlphaServices
1505,CC006,ACC008,DEPT05,2023-06-28,26474.64,TechVentures
1506,CC006,ACC008,DEPT05,2023-07-21,19936.23,Acme Corp
1507,CC006,ACC008,DEPT05,2023-07-14,24792.31,TechVentures
1508,CC006,ACC008,DEPT05,2023-08-04,22064.02,OmniTech
1509,CC006,ACC008,DEPT05,2023-08-19,18422.46,GreenLight
1510,CC006,ACC008,DEPT05,2023-09-08,29288.93,GreenLight
1511,CC006,ACC008,DEPT05,2023-10-16,30116.96,TechVentures
1512,CC006,ACC008,DEPT05,2023-11-27,18145.81,OmniTech
1513,CC006,ACC008,DEPT05,2023-11-24,19912.47,NetWorks Inc
1514,CC006,ACC008,DEPT05,2023-12-10,27780.12,DataPro
1515,CC006,ACC008,DEPT05,2024-01-26,52626.65,RedPoint
1516,CC006,ACC008,DEPT05,2024-02-14,44690.68,Acme Corp
1517,CC006,ACC008,DEPT05,2024-03-27,29071.15,CoreLogic
1518,CC006,ACC008,DEPT05,2024-04-19,38677.71,NetWorks Inc
1519,CC006,ACC008,DEPT05,2024-05-21,9675.94,NetWorks Inc
1520,CC006,ACC008,DEPT05,2024-05-26,12482.05,RedPoint
1521,CC006,ACC008,DEPT05,2024-05-05,11375.76,OmniTech
1522,CC006,ACC008,DEPT05,2024-06-11,16415.83,CoreLogic
1523,CC006,ACC008,DEPT05,2024-06-08,14744.44,TechVentures
1524,CC006,ACC008,DEPT05,2024-07-19,34373.23,GreenLight
1525,CC006,ACC008,DEPT05,2024-08-27,20888.75,CoreLogic
1526,CC006,ACC008,DEPT05,2024-08-11,15462.84,PrimeSoft
1527,CC006,ACC008,DEPT05,2024-09-25,24305.99,AlphaServices
1528,CC006,ACC008,DEPT05,2024-10-03,14872.04,AlphaServices
1529,CC006,ACC008,DEPT05,2024-10-24,13929.16,SwiftHire
1530,CC006,ACC008,DEPT05,2024-11-12,32568.74,GlobalServ
1531,CC006,ACC008,DEPT05,2024-12-18,15841.63,BlueWave
1532,CC006,ACC008,DEPT05,2024-12-25,15485.28,GreenLight
1533,CC006,ACC015,DEPT05,2023-01-09,1289.71,TechVentures
1534,CC006,ACC015,DEPT05,2023-01-21,1423.43,Acme Corp
1535,CC006,ACC015,DEPT05,2023-02-15,2230.91,RedPoint
1536,CC006,ACC015,DEPT05,2023-03-06,2000.06,TechVentures
1537,CC006,ACC015,DEPT05,2023-04-07,1138.03,NetWorks Inc
1538,CC006,ACC015,DEPT05,2023-04-26,820.76,Acme Corp
1539,CC006,ACC015,DEPT05,2023-05-07,2122.01,OmniTech
1540,CC006,ACC015,DEPT05,2023-06-15,1068.22,GreenLight
1541,CC006,ACC015,DEPT05,2023-06-10,876.59,Acme Corp
1542,CC006,ACC015,DEPT05,2023-07-28,1507.69,Acme Corp
1543,CC006,ACC015,DEPT05,2023-07-11,1213.16,CloudBase
1544,CC006,ACC015,DEPT05,2023-08-06,1231.44,CoreLogic
1545,CC006,ACC015,DEPT05,2023-08-04,1325.84,PrimeSoft
1546,CC006,ACC015,DEPT05,2023-09-25,2454.17,GlobalServ
1547,CC006,ACC015,DEPT05,2023-10-01,2339.76,CloudBase
1548,CC006,ACC015,DEPT05,2023-11-05,2069.53,DataPro
1549,CC006,ACC015,DEPT05,2023-12-23,1654.04,CoreLogic
1550,CC006,ACC015,DEPT05,2024-01-14,2554.72,CoreLogic
1551,CC006,ACC015,DEPT05,2024-02-07,809.93,OmniTech
1552,CC006,ACC015,DEPT05,2024-02-23,1024.44,DataPro
1553,CC006,ACC015,DEPT05,2024-02-04,1066.13,AlphaServices
1554,CC006,ACC015,DEPT05,2024-03-07,2339.06,SwiftHire
1555,CC006,ACC015,DEPT05,2024-04-24,1160.69,DataPro
1556,CC006,ACC015,DEPT05,2024-04-20,1348.49,TechVentures
1557,CC006,ACC015,DEPT05,2024-05-12,2657.74,RedPoint
1558,CC006,ACC015,DEPT05,2024-06-02,2207.4,CoreLogic
1559,CC006,ACC015,DEPT05,2024-07-21,2305.45,CoreLogic
1560,CC006,ACC015,DEPT05,2024-08-11,1896.53,NetWorks Inc
1561,CC006,ACC015,DEPT05,2024-09-22,2100.66,CloudBase
1562,CC006,ACC015,DEPT05,2024-10-11,928.42,SwiftHire
1563,CC006,ACC015,DEPT05,2024-10-11,879.68,PrimeSoft
1564,CC006,ACC015,DEPT05,2024-11-18,1232.64,TechVentures
1565,CC006,ACC015,DEPT05,2024-11-20,1014.43,PrimeSoft
1566,CC006,ACC015,DEPT05,2024-12-20,2183.45,RedPoint
1567,CC006,ACC007,DEPT05,2023-01-21,2422.88,NetWorks Inc
1568,CC006,ACC007,DEPT05,2023-01-14,2524.72,CloudBase
1569,CC006,ACC007,DEPT05,2023-02-16,4487.08,BrightPath
1570,CC006,ACC007,DEPT05,2023-03-15,2882.78,GlobalServ
1571,CC006,ACC007,DEPT05,2023-04-01,4396.8,DataPro
1572,CC006,ACC007,DEPT05,2023-05-01,1794.09,RedPoint
1573,CC006,ACC007,DEPT05,2023-05-05,1714.7,BlueWave
1574,CC006,ACC007,DEPT05,2023-06-17,5856.79,Acme Corp
1575,CC006,ACC007,DEPT05,2023-07-27,4340.42,GreenLight
1576,CC006,ACC007,DEPT05,2023-08-12,4337.89,NetWorks Inc
1577,CC006,ACC007,DEPT05,2023-09-02,1890.35,NetWorks Inc
1578,CC006,ACC007,DEPT05,2023-09-15,1742.26,BrightPath
1579,CC006,ACC007,DEPT05,2023-10-12,1502.57,AlphaServices
1580,CC006,ACC007,DEPT05,2023-10-08,1489.35,Acme Corp
1581,CC006,ACC007,DEPT05,2023-10-05,2001.24,TechVentures
1582,CC006,ACC007,DEPT05,2023-11-08,3083.04,GlobalServ
1583,CC006,ACC007,DEPT05,2023-11-24,2363.01,RedPoint
1584,CC006,ACC007,DEPT05,2023-12-01,2350.88,RedPoint
1585,CC006,ACC007,DEPT05,2023-12-02,2490.47,DataPro
1586,CC006,ACC007,DEPT05,2024-01-10,4685.61,TechVentures
1587,CC006,ACC007,DEPT05,2024-02-13,2352.72,DataPro
1588,CC006,ACC007,DEPT05,2024-02-05,2274.37,AlphaServices
1589,CC006,ACC007,DEPT05,2024-03-25,4771.23,AlphaServices
1590,CC006,ACC007,DEPT05,2024-04-15,1589.52,OmniTech
1591,CC006,ACC007,DEPT05,2024-04-17,1397.9,PrimeSoft
1592,CC006,ACC007,DEPT05,2024-04-22,1697.93,BrightPath
1593,CC006,ACC007,DEPT05,2024-05-08,6211.7,TechVentures
1594,CC006,ACC007,DEPT05,2024-06-18,3167.95,BlueWave
1595,CC006,ACC007,DEPT05,2024-07-07,2777.65,SwiftHire
1596,CC006,ACC007,DEPT05,2024-07-16,2110.21,Acme Corp
1597,CC006,ACC007,DEPT05,2024-08-13,1710.37,PrimeSoft
1598,CC006,ACC007,DEPT05,2024-08-11,1723.88,PrimeSoft
1599,CC006,ACC007,DEPT05,2024-09-11,2765.02,GreenLight
1600,CC006,ACC007,DEPT05,2024-09-23,3238.47,BrightPath
1601,CC006,ACC007,DEPT05,2024-10-05,2041.41,PrimeSoft
1602,CC006,ACC007,DEPT05,2024-10-13,2827.7,BrightPath
1603,CC006,ACC007,DEPT05,2024-11-07,5705.73,TechVentures
1604,CC006,ACC007,DEPT05,2024-12-28,3412.74,AlphaServices
1605,CC007,ACC002,DEPT02,2023-01-24,45955.79,TechVentures
1606,CC007,ACC002,DEPT02,2023-02-01,14776.62,BrightPath
1607,CC007,ACC002,DEPT02,2023-02-15,17984.98,CloudBase
1608,CC007,ACC002,DEPT02,2023-03-14,9540.1,PrimeSoft
1609,CC007,ACC002,DEPT02,2023-03-17,9844.75,NetWorks Inc
1610,CC007,ACC002,DEPT02,2023-03-02,11480.37,BrightPath
1611,CC007,ACC002,DEPT02,2023-04-24,41179.47,RedPoint
1612,CC007,ACC002,DEPT02,2023-05-20,37788.64,DataPro
1613,CC007,ACC002,DEPT02,2023-06-22,42568.91,Acme Corp
1614,CC007,ACC002,DEPT02,2023-07-02,11806.11,RedPoint
1615,CC007,ACC002,DEPT02,2023-07-09,10827.97,PrimeSoft
1616,CC007,ACC002,DEPT02,2023-07-04,10988.39,DataPro
1617,CC007,ACC002,DEPT02,2023-08-13,19884.56,NetWorks Inc
1618,CC007,ACC002,DEPT02,2023-08-24,15385.21,BlueWave
1619,CC007,ACC002,DEPT02,2023-09-26,37967.52,PrimeSoft
1620,CC007,ACC002,DEPT02,2023-10-24,35349.78,Acme Corp
1621,CC007,ACC002,DEPT02,2023-11-16,34508.23,SwiftHire
1622,CC007,ACC002,DEPT02,2023-12-11,10682.04,OmniTech
1623,CC007,ACC002,DEPT02,2023-12-06,9874.84,CloudBase
1624,CC007,ACC002,DEPT02,2023-12-05,13837.34,Acme Corp
1625,CC007,ACC002,DEPT02,2024-01-09,35684.07,RedPoint
1626,CC007,ACC002,DEPT02,2024-02-20,17937.88,CloudBase
1627,CC007,ACC002,DEPT02,2024-02-19,18670.03,Acme Corp
1628,CC007,ACC002,DEPT02,2024-03-27,31695.07,Acme Corp
1629,CC007,ACC002,DEPT02,2024-04-17,15665.61,CoreLogic
1630,CC007,ACC002,DEPT02,2024-04-05,11974.55,GreenLight
1631,CC007,ACC002,DEPT02,2024-04-10,11569.04,GreenLight
1632,CC007,ACC002,DEPT02,2024-05-18,47233.68,DataPro
1633,CC007,ACC002,DEPT02,2024-06-27,39153.37,CloudBase
1634,CC007,ACC002,DEPT02,2024-07-22,37820.46,BlueWave
1635,CC007,ACC002,DEPT02,2024-08-09,23796.62,OmniTech
1636,CC007,ACC002,DEPT02,2024-08-21,24131.43,Acme Corp
1637,CC007,ACC002,DEPT02,2024-09-05,29766.65,CloudBase
1638,CC007,ACC002,DEPT02,2024-10-14,42188.22,CloudBase
1639,CC007,ACC002,DEPT02,2024-11-13,37998.6,OmniTech
1640,CC007,ACC002,DEPT02,2024-12-18,37545.03,RedPoint
1641,CC007,ACC012,DEPT02,2023-01-06,676.72,DataPro
1642,CC007,ACC012,DEPT02,2023-01-12,684.77,RedPoint
1643,CC007,ACC012,DEPT02,2023-01-19,548.51,NetWorks Inc
1644,CC007,ACC012,DEPT02,2023-02-19,1813.19,CoreLogic
1645,CC007,ACC012,DEPT02,2023-03-26,768.61,BrightPath
1646,CC007,ACC012,DEPT02,2023-03-26,929.25,GreenLight
1647,CC007,ACC012,DEPT02,2023-04-22,1229.31,GlobalServ
1648,CC007,ACC012,DEPT02,2023-05-20,1753.4,CoreLogic
1649,CC007,ACC012,DEPT02,2023-06-26,1429.59,DataPro
1650,CC007,ACC012,DEPT02,2023-07-19,1100.82,TechVentures
1651,CC007,ACC012,DEPT02,2023-08-22,1183.1,BlueWave
1652,CC007,ACC012,DEPT02,2023-09-10,1040.01,GreenLight
1653,CC007,ACC012,DEPT02,2023-10-05,1023.19,TechVentures
1654,CC007,ACC012,DEPT02,2023-10-05,1002.61,SwiftHire
1655,CC007,ACC012,DEPT02,2023-11-08,1056.08,Acme Corp
1656,CC007,ACC012,DEPT02,2023-12-21,1761.07,NetWorks Inc
1657,CC007,ACC012,DEPT02,2024-01-09,436.59,RedPoint
1658,CC007,ACC012,DEPT02,2024-01-10,479.01,GlobalServ
1659,CC007,ACC012,DEPT02,2024-01-22,533.51,RedPoint
1660,CC007,ACC012,DEPT02,2024-02-07,1495.48,DataPro
1661,CC007,ACC012,DEPT02,2024-03-03,1168.07,DataPro
1662,CC007,ACC012,DEPT02,2024-04-13,863.42,GreenLight
1663,CC007,ACC012,DEPT02,2024-04-14,975.37,TechVentures
1664,CC007,ACC012,DEPT02,2024-05-22,1185.64,SwiftHire
1665,CC007,ACC012,DEPT02,2024-06-14,1430.2,BrightPath
1666,CC007,ACC012,DEPT02,2024-07-14,1316.08,TechVentures
1667,CC007,ACC012,DEPT02,2024-08-08,779.56,AlphaServices
1668,CC007,ACC012,DEPT02,2024-08-05,850.6,AlphaServices
1669,CC007,ACC012,DEPT02,2024-09-25,1446.97,BlueWave
1670,CC007,ACC012,DEPT02,2024-10-26,1170.77,GreenLight
1671,CC007,ACC012,DEPT02,2024-11-02,1560.77,DataPro
1672,CC007,ACC012,DEPT02,2024-12-04,810.94,BlueWave
1673,CC007,ACC012,DEPT02,2024-12-16,796.03,SwiftHire
1674,CC007,ACC009,DEPT02,2023-01-22,8407.81,CoreLogic
1675,CC007,ACC009,DEPT02,2023-02-05,7003.74,CoreLogic
1676,CC007,ACC009,DEPT02,2023-03-22,8238.86,OmniTech
1677,CC007,ACC009,DEPT02,2023-04-01,8168.76,GreenLight
1678,CC007,ACC009,DEPT02,2023-05-01,3324.86,GlobalServ
1679,CC007,ACC009,DEPT02,2023-05-04,4093.82,CoreLogic
1680,CC007,ACC009,DEPT02,2023-06-27,5930.95,CoreLogic
1681,CC007,ACC009,DEPT02,2023-07-13,6221.68,BrightPath
1682,CC007,ACC009,DEPT02,2023-08-18,4911.98,DataPro
1683,CC007,ACC009,DEPT02,2023-08-22,4877.35,BrightPath
1684,CC007,ACC009,DEPT02,2023-09-21,4290.2,Acme Corp
1685,CC007,ACC009,DEPT02,2023-09-27,3853.58,SwiftHire
1686,CC007,ACC009,DEPT02,2023-10-18,8814.4,PrimeSoft
1687,CC007,ACC009,DEPT02,2023-11-19,7369.34,BrightPath
1688,CC007,ACC009,DEPT02,2023-12-26,7325.79,TechVentures
1689,CC007,ACC009,DEPT02,2024-01-10,3379.66,BrightPath
1690,CC007,ACC009,DEPT02,2024-01-13,3335.54,Acme Corp
1691,CC007,ACC009,DEPT02,2024-02-22,7930.23,AlphaServices
1692,CC007,ACC009,DEPT02,2024-03-05,2461.98,BrightPath
1693,CC007,ACC009,DEPT02,2024-03-15,3013.71,DataPro
1694,CC007,ACC009,DEPT02,2024-03-06,2100.63,CloudBase
1695,CC007,ACC009,DEPT02,2024-04-23,3088.23,CoreLogic
1696,CC007,ACC009,DEPT02,2024-04-03,3339.45,GlobalServ
1697,CC007,ACC009,DEPT02,2024-05-11,9151.18,BrightPath
1698,CC007,ACC009,DEPT02,2024-06-25,3855.8,OmniTech
1699,CC007,ACC009,DEPT02,2024-06-13,3897.41,TechVentures
1700,CC007,ACC009,DEPT02,2024-07-16,4078.55,AlphaServices
1701,CC007,ACC009,DEPT02,2024-07-19,4563.28,SwiftHire
1702,CC007,ACC009,DEPT02,2024-08-05,4893.57,SwiftHire
1703,CC007,ACC009,DEPT02,2024-08-19,4503.4,CloudBase
1704,CC007,ACC009,DEPT02,2024-09-01,3183.77,BlueWave
1705,CC007,ACC009,DEPT02,2024-09-08,4208.25,TechVentures
1706,CC007,ACC009,DEPT02,2024-10-11,9627.54,GreenLight
1707,CC007,ACC009,DEPT02,2024-11-26,3994.89,PrimeSoft
1708,CC007,ACC009,DEPT02,2024-11-06,2883.17,SwiftHire
1709,CC007,ACC009,DEPT02,2024-12-03,4073.65,Acme Corp
1710,CC007,ACC009,DEPT02,2024-12-04,4396.58,Acme Corp
1711,CC007,ACC004,DEPT02,2023-01-20,11059.6,OmniTech
1712,CC007,ACC004,DEPT02,2023-02-23,3035.3,BrightPath
1713,CC007,ACC004,DEPT02,2023-02-21,3109.15,AlphaServices
1714,CC007,ACC004,DEPT02,2023-02-07,3343.01,DataPro
1715,CC007,ACC004,DEPT02,2023-03-24,3723.56,GlobalServ
1716,CC007,ACC004,DEPT02,2023-03-17,4072.52,GreenLight
1717,CC007,ACC004,DEPT02,2023-04-22,8750.7,TechVentures
1718,CC007,ACC004,DEPT02,2023-05-12,4105.61,GreenLight
1719,CC007,ACC004,DEPT02,2023-05-18,3417.01,BlueWave
1720,CC007,ACC004,DEPT02,2023-06-24,8557.58,OmniTech
1721,CC007,ACC004,DEPT02,2023-07-27,8285.29,BrightPath
1722,CC007,ACC004,DEPT02,2023-08-28,10400.39,GlobalServ
1723,CC007,ACC004,DEPT02,2023-09-28,10981.04,TechVentures
1724,CC007,ACC004,DEPT02,2023-10-04,9538.93,TechVentures
1725,CC007,ACC004,DEPT02,2023-11-01,9500.99,PrimeSoft
1726,CC007,ACC004,DEPT02,2023-12-13,12675.6,SwiftHire
1727,CC007,ACC004,DEPT02,2024-01-10,3736.52,TechVentures
1728,CC007,ACC004,DEPT02,2024-01-08,4388.56,BlueWave
1729,CC007,ACC004,DEPT02,2024-02-20,4620.01,Acme Corp
1730,CC007,ACC004,DEPT02,2024-02-04,5086.96,AlphaServices
1731,CC007,ACC004,DEPT02,2024-03-01,2591.49,Acme Corp
1732,CC007,ACC004,DEPT02,2024-03-09,2677.37,PrimeSoft
1733,CC007,ACC004,DEPT02,2024-03-25,2673.36,Acme Corp
1734,CC007,ACC004,DEPT02,2024-04-25,8947.06,OmniTech
1735,CC007,ACC004,DEPT02,2024-05-26,10376.68,AlphaServices
1736,CC007,ACC004,DEPT02,2024-06-02,5883.25,CloudBase
1737,CC007,ACC004,DEPT02,2024-06-14,6341.65,AlphaServices
1738,CC007,ACC004,DEPT02,2024-07-16,3847.82,GlobalServ
1739,CC007,ACC004,DEPT02,2024-07-02,3025.61,TechVentures
1740,CC007,ACC004,DEPT02,2024-07-17,2712.58,PrimeSoft
1741,CC007,ACC004,DEPT02,2024-08-28,9147.88,RedPoint
1742,CC007,ACC004,DEPT02,2024-09-25,9627.39,GreenLight
1743,CC007,ACC004,DEPT02,2024-10-22,12077.52,OmniTech
1744,CC007,ACC004,DEPT02,2024-11-25,8006.05,NetWorks Inc
1745,CC007,ACC004,DEPT02,2024-12-05,8763.66,TechVentures
1746,CC007,ACC007,DEPT02,2023-01-12,3650.28,CloudBase
1747,CC007,ACC007,DEPT02,2023-01-14,2684.77,RedPoint
1748,CC007,ACC007,DEPT02,2023-02-08,5530.92,NetWorks Inc
1749,CC007,ACC007,DEPT02,2023-03-19,4154.22,Acme Corp
1750,CC007,ACC007,DEPT02,2023-03-01,4448.34,BlueWave
1751,CC007,ACC007,DEPT02,2023-04-05,3280.1,BrightPath
1752,CC007,ACC007,DEPT02,2023-04-02,3444.34,CloudBase
1753,CC007,ACC007,DEPT02,2023-05-10,3171.91,GlobalServ
1754,CC007,ACC007,DEPT02,2023-05-16,3683.38,OmniTech
1755,CC007,ACC007,DEPT02,2023-06-18,4709.11,PrimeSoft
1756,CC007,ACC007,DEPT02,2023-07-28,3328.94,PrimeSoft
1757,CC007,ACC007,DEPT02,2023-07-10,3451.23,CloudBase
1758,CC007,ACC007,DEPT02,2023-08-17,8166.3,RedPoint
1759,CC007,ACC007,DEPT02,2023-09-02,3143.53,CloudBase
1760,CC007,ACC007,DEPT02,2023-09-23,3642.01,AlphaServices
1761,CC007,ACC007,DEPT02,2023-10-27,8770.79,CoreLogic
1762,CC007,ACC007,DEPT02,2023-11-12,2805.97,SwiftHire
1763,CC007,ACC007,DEPT02,2023-11-05,3574.62,Acme Corp
1764,CC007,ACC007,DEPT02,2023-12-15,4105.55,TechVentures
1765,CC007,ACC007,DEPT02,2023-12-27,3131.62,Acme Corp
1766,CC007,ACC007,DEPT02,2024-01-03,6160.09,Acme Corp
1767,CC007,ACC007,DEPT02,2024-02-28,3147.38,NetWorks Inc
1768,CC007,ACC007,DEPT02,2024-02-02,3007.77,PrimeSoft
1769,CC007,ACC007,DEPT02,2024-03-02,5447.68,OmniTech
1770,CC007,ACC007,DEPT02,2024-04-01,6044.16,RedPoint
1771,CC007,ACC007,DEPT02,2024-05-09,4273.03,GreenLight
1772,CC007,ACC007,DEPT02,2024-05-07,4025.4,GreenLight
1773,CC007,ACC007,DEPT02,2024-06-28,3081.52,NetWorks Inc
1774,CC007,ACC007,DEPT02,2024-06-24,3270.87,GreenLight
1775,CC007,ACC007,DEPT02,2024-07-24,5185.71,RedPoint
1776,CC007,ACC007,DEPT02,2024-08-15,4704.23,NetWorks Inc
1777,CC007,ACC007,DEPT02,2024-08-19,4119.2,GreenLight
1778,CC007,ACC007,DEPT02,2024-09-24,7128.58,RedPoint
1779,CC007,ACC007,DEPT02,2024-10-22,2027.98,DataPro
1780,CC007,ACC007,DEPT02,2024-10-08,1854.45,GreenLight
1781,CC007,ACC007,DEPT02,2024-10-11,2261.04,AlphaServices
1782,CC007,ACC007,DEPT02,2024-11-22,2858.08,DataPro
1783,CC007,ACC007,DEPT02,2024-11-26,3367.24,GreenLight
1784,CC007,ACC007,DEPT02,2024-12-11,7724.99,BlueWave
1785,CC007,ACC011,DEPT02,2023-01-15,3505.94,Acme Corp
1786,CC007,ACC011,DEPT02,2023-02-28,1375.38,CoreLogic
1787,CC007,ACC011,DEPT02,2023-02-02,1229.89,AlphaServices
1788,CC007,ACC011,DEPT02,2023-02-09,1629.71,RedPoint
1789,CC007,ACC011,DEPT02,2023-03-06,3360.58,DataPro
1790,CC007,ACC011,DEPT02,2023-04-05,5085.54,PrimeSoft
1791,CC007,ACC011,DEPT02,2023-05-02,4163.89,PrimeSoft
1792,CC007,ACC011,DEPT02,2023-06-28,3655.91,BrightPath
1793,CC007,ACC011,DEPT02,2023-07-02,4244.66,SwiftHire
1794,CC007,ACC011,DEPT02,2023-08-28,1347.06,BlueWave
1795,CC007,ACC011,DEPT02,2023-08-18,1903.81,SwiftHire
1796,CC007,ACC011,DEPT02,2023-08-08,1366.18,CloudBase
1797,CC007,ACC011,DEPT02,2023-09-03,2742.46,PrimeSoft
1798,CC007,ACC011,DEPT02,2023-10-22,3406.6,NetWorks Inc
1799,CC007,ACC011,DEPT02,2023-11-01,2870.62,CloudBase
1800,CC007,ACC011,DEPT02,2023-12-21,4654.21,CloudBase
1801,CC007,ACC011,DEPT02,2024-01-06,1281.49,CloudBase
1802,CC007,ACC011,DEPT02,2024-01-05,999.32,RedPoint
1803,CC007,ACC011,DEPT02,2024-01-04,1266.49,AlphaServices
1804,CC007,ACC011,DEPT02,2024-02-24,3648.25,CoreLogic
1805,CC007,ACC011,DEPT02,2024-03-13,2510.18,BlueWave
1806,CC007,ACC011,DEPT02,2024-03-22,2205.15,SwiftHire
1807,CC007,ACC011,DEPT02,2024-04-03,1615.11,RedPoint
1808,CC007,ACC011,DEPT02,2024-04-19,1824.29,CoreLogic
1809,CC007,ACC011,DEPT02,2024-05-18,2786.33,SwiftHire
1810,CC007,ACC011,DEPT02,2024-05-17,2161.88,GreenLight
1811,CC007,ACC011,DEPT02,2024-06-15,3340.06,CloudBase
1812,CC007,ACC011,DEPT02,2024-07-08,1603.33,CloudBase
1813,CC007,ACC011,DEPT02,2024-07-25,1568.37,CloudBase
1814,CC007,ACC011,DEPT02,2024-08-23,3710.56,PrimeSoft
1815,CC007,ACC011,DEPT02,2024-09-03,1103.49,CloudBase
