snapshot_date,product_id,warehouse_id,quantity_on_hand,quantity_reserved,reorder_point
2023-06-19,SKU0035,WH01,456,129,300
2023-06-19,SKU0053,WH03,462,137,100
2023-06-19,SKU0043,WH05,917,253,150
2023-06-19,SKU0099,WH01,347,84,150
2023-06-19,SKU0049,WH03,0,0,150
2023-06-19,SKU0010,WH05,528,33,400
2023-06-19,SKU0015,WH03,1059,232,250
2023-06-19,SKU0056,WH03,1442,410,300
2023-06-19,SKU0073,WH05,157,30,400
2023-06-19,SKU0093,WH02,155,20,250
2023-06-19,SKU0004,WH05,152,31,300
2023-06-19,SKU0093,WH04,628,153,100
2023-06-19,SKU0092,WH05,361,80,100
2023-06-19,SKU0051,WH05,1413,211,200
2023-06-19,SKU0071,WH01,431,50,200
2023-06-19,SKU0065,WH05,152,28,500
2023-06-19,SKU0046,WH03,0,0,100
2023-06-19,SKU0090,WH05,0,0,400
2023-06-19,SKU0048,WH03,236,54,150
2023-06-19,SKU0059,WH05,385,58,300
2023-06-19,SKU0025,WH04,694,98,500
2023-06-19,SKU0004,WH04,408,33,500
2023-06-19,SKU0027,WH04,539,72,400
2023-06-19,SKU0024,WH01,355,66,300
2023-06-19,SKU0071,WH03,378,37,100
2023-06-19,SKU0009,WH04,631,74,500
2023-06-19,SKU0079,WH04,1085,243,250
2023-06-19,SKU0069,WH04,939,239,400
2023-06-19,SKU0058,WH05,596,48,200
2023-06-19,SKU0076,WH03,527,93,400
2023-06-19,SKU0014,WH01,162,49,500
2023-06-19,SKU0004,WH03,274,19,400
2023-06-19,SKU0061,WH04,609,127,150
2023-06-19,SKU0082,WH05,380,89,400
2023-06-19,SKU0026,WH03,1076,281,200
2023-06-19,SKU0039,WH03,332,115,250
2023-06-19,SKU0085,WH04,2764,169,500
2023-06-19,SKU0035,WH04,65,6,150
2023-06-19,SKU0021,WH05,285,58,100
2023-06-19,SKU0053,WH04,319,94,250
2023-06-19,SKU0039,WH01,85,15,400
2023-06-19,SKU0086,WH04,242,63,500
2023-06-19,SKU0026,WH05,0,0,400
2023-06-19,SKU0083,WH02,1589,160,250
2023-06-19,SKU0074,WH05,248,73,200
2023-06-19,SKU0049,WH01,477,63,400
2023-06-19,SKU0056,WH02,274,83,150
2023-06-19,SKU0029,WH03,583,84,300
2023-06-19,SKU0066,WH04,1,0,250
2023-06-19,SKU0051,WH02,921,48,500
2023-06-19,SKU0100,WH01,0,0,300
2023-06-19,SKU0013,WH03,47,7,400
2023-06-19,SKU0041,WH02,735,128,250
2023-06-19,SKU0002,WH01,68,9,400
2023-06-19,SKU0079,WH03,1466,384,150
2023-06-19,SKU0023,WH05,244,14,500
2023-06-19,SKU0078,WH03,773,214,150
2023-06-19,SKU0033,WH05,272,42,150
2023-06-19,SKU0087,WH03,587,198,300
2023-06-19,SKU0067,WH03,0,0,300
2023-06-19,SKU0061,WH02,0,0,300
2023-06-19,SKU0011,WH02,1100,282,250
2023-06-26,SKU0027,WH02,549,138,200
2023-06-26,SKU0063,WH01,190,39,250
2023-06-26,SKU0061,WH01,971,93,100
2023-06-26,SKU0069,WH05,715,160,300
2023-06-26,SKU0068,WH01,403,71,150
2023-06-26,SKU0091,WH02,486,154,300
2023-06-26,SKU0096,WH03,148,13,500
2023-06-26,SKU0064,WH03,0,0,300
2023-06-26,SKU0081,WH03,470,98,200
2023-06-26,SKU0094,WH03,106,9,150
2023-06-26,SKU0013,WH04,939,243,500
2023-06-26,SKU0028,WH03,1465,75,150
2023-06-26,SKU0002,WH03,259,64,150
2023-06-26,SKU0080,WH04,1062,84,400
2023-06-26,SKU0092,WH02,328,97,150
2023-06-26,SKU0066,WH01,0,0,150
2023-06-26,SKU0033,WH01,946,217,150
2023-06-26,SKU0062,WH02,682,216,100
2023-06-26,SKU0084,WH01,665,200,400
2023-06-26,SKU0033,WH02,153,26,500
2023-06-26,SKU0041,WH02,1014,241,300
2023-06-26,SKU0061,WH05,1852,134,500
2023-06-26,SKU0084,WH02,65,10,400
2023-06-26,SKU0086,WH05,0,0,150
2023-06-26,SKU0060,WH03,84,29,250
2023-06-26,SKU0097,WH05,0,0,100
2023-06-26,SKU0062,WH04,519,146,200
2023-06-26,SKU0021,WH02,1864,597,500
2023-06-26,SKU0069,WH01,444,48,200
2023-06-26,SKU0044,WH02,767,82,500
2023-06-26,SKU0063,WH05,0,0,100
2023-06-26,SKU0056,WH01,1098,87,200
2023-06-26,SKU0079,WH02,295,89,400
2023-06-26,SKU0100,WH01,18,3,250
2023-06-26,SKU0100,WH05,32,6,300
2023-06-26,SKU0045,WH05,617,182,100
2023-06-26,SKU0096,WH01,419,145,500
2023-06-26,SKU0047,WH01,0,0,300
2023-06-26,SKU0030,WH04,766,253,200
2023-06-26,SKU0035,WH01,1149,71,400
2023-06-26,SKU0048,WH03,199,34,250
2023-06-26,SKU0018,WH02,2199,202,100
2023-06-26,SKU0077,WH02,156,44,200
2023-06-26,SKU0068,WH05,874,176,100
2023-06-26,SKU0017,WH03,630,57,300
2023-06-26,SKU0098,WH01,1183,171,300
2023-06-26,SKU0031,WH02,209,64,500
2023-06-26,SKU0049,WH02,133,17,500
2023-06-26,SKU0071,WH03,144,16,500
2023-06-26,SKU0013,WH02,807,83,300
2023-06-26,SKU0022,WH03,1181,309,500
2023-06-26,SKU0095,WH02,0,0,200
2023-06-26,SKU0078,WH02,203,38,400
2023-06-26,SKU0060,WH01,954,279,250
2023-06-26,SKU0028,WH04,582,32,100
2023-06-26,SKU0063,WH04,66,22,300
2023-06-26,SKU0078,WH03,23,5,300
2023-06-26,SKU0011,WH03,241,31,150
2023-06-26,SKU0093,WH01,53,8,250
2023-06-26,SKU0078,WH04,699,135,250
2023-06-26,SKU0092,WH05,1927,297,300
2023-06-26,SKU0026,WH02,110,31,250
2023-06-26,SKU0092,WH04,891,80,200
2023-06-26,SKU0083,WH05,1913,434,300
2023-06-26,SKU0093,WH02,117,19,300
2023-06-26,SKU0077,WH01,576,39,300
2023-06-26,SKU0086,WH01,395,80,150
2023-06-26,SKU0006,WH02,1116,151,400
2023-06-26,SKU0064,WH01,835,271,200
2023-06-26,SKU0051,WH04,348,87,300
2023-06-26,SKU0032,WH01,567,35,250
2023-06-26,SKU0074,WH02,778,74,500
2023-06-26,SKU0008,WH01,953,104,100
2023-06-26,SKU0005,WH01,0,0,400
2023-06-26,SKU0037,WH03,184,24,500
2023-06-26,SKU0090,WH02,202,48,150
2023-06-26,SKU0048,WH05,465,58,500
2023-06-26,SKU0088,WH03,0,0,250
2023-06-26,SKU0024,WH03,194,31,300
2023-06-26,SKU0003,WH03,2539,859,100
2023-06-26,SKU0083,WH01,1634,92,300
2023-06-26,SKU0053,WH02,1265,368,150
2023-06-26,SKU0056,WH04,647,121,100
2023-06-26,SKU0004,WH01,405,36,250
2023-06-26,SKU0019,WH04,776,77,200
2023-06-26,SKU0058,WH05,280,85,250
2023-06-26,SKU0018,WH01,0,0,200
2023-06-26,SKU0053,WH03,913,250,100
2023-06-26,SKU0009,WH05,8,0,500
2023-06-26,SKU0021,WH01,1047,222,500
2023-06-26,SKU0011,WH02,94,27,300
2023-06-26,SKU0005,WH04,134,24,400
2023-06-26,SKU0054,WH03,1677,183,100
2023-06-26,SKU0016,WH01,459,79,250
2023-06-26,SKU0049,WH04,47,9,150
2023-06-26,SKU0074,WH01,276,32,150
2023-06-26,SKU0054,WH01,123,36,250
2023-06-26,SKU0025,WH04,47,10,200
2023-06-26,SKU0077,WH04,181,23,500
2023-06-26,SKU0009,WH03,2393,714,250
2023-07-03,SKU0029,WH02,65,7,500
2023-07-03,SKU0063,WH01,0,0,400
2023-07-03,SKU0075,WH03,375,108,150
2023-07-03,SKU0060,WH03,266,35,150
2023-07-03,SKU0039,WH02,23,1,500
2023-07-03,SKU0022,WH05,371,90,500
2023-07-03,SKU0079,WH05,1542,88,150
2023-07-03,SKU0062,WH02,638,47,200
2023-07-03,SKU0075,WH05,1491,405,200
2023-07-03,SKU0029,WH03,493,90,300
2023-07-03,SKU0012,WH04,33,6,400
2023-07-03,SKU0074,WH04,54,10,300
2023-07-03,SKU0042,WH04,1387,339,150
2023-07-03,SKU0019,WH02,572,189,100
2023-07-03,SKU0040,WH03,370,95,250
2023-07-03,SKU0019,WH04,0,0,300
2023-07-03,SKU0006,WH02,0,0,300
2023-07-03,SKU0035,WH05,297,70,500
2023-07-03,SKU0054,WH01,518,152,250
2023-07-03,SKU0041,WH05,444,82,200
2023-07-03,SKU0020,WH04,568,165,200
2023-07-03,SKU0087,WH01,991,82,100
2023-07-03,SKU0026,WH04,198,50,500
2023-07-03,SKU0073,WH03,0,0,150
2023-07-03,SKU0087,WH02,194,26,150
2023-07-03,SKU0090,WH04,9,0,300
2023-07-03,SKU0071,WH01,0,0,150
2023-07-03,SKU0067,WH05,2465,187,150
2023-07-03,SKU0063,WH05,226,45,150
2023-07-03,SKU0091,WH01,541,149,100
2023-07-03,SKU0035,WH01,544,90,250
2023-07-03,SKU0061,WH05,0,0,100
2023-07-03,SKU0088,WH04,849,248,300
2023-07-03,SKU0002,WH03,1279,155,500
2023-07-03,SKU0007,WH04,1,0,250
2023-07-03,SKU0067,WH03,218,51,150
2023-07-03,SKU0036,WH04,443,51,150
2023-07-03,SKU0096,WH02,29,7,300
2023-07-03,SKU0092,WH01,530,181,150
2023-07-03,SKU0066,WH02,889,88,300
2023-07-03,SKU0038,WH02,73,20,250
2023-07-03,SKU0012,WH05,1384,384,400
2023-07-03,SKU0073,WH05,195,42,200
2023-07-03,SKU0094,WH05,22,5,300
2023-07-03,SKU0054,WH03,452,149,400
2023-07-03,SKU0024,WH02,1108,311,400
2023-07-03,SKU0005,WH03,247,25,400
2023-07-03,SKU0084,WH05,1828,183,150
2023-07-03,SKU0036,WH03,1065,224,100
2023-07-03,SKU0093,WH01,483,93,250
2023-07-03,SKU0068,WH02,361,72,500
2023-07-03,SKU0045,WH04,788,73,150
2023-07-03,SKU0069,WH03,123,18,100
2023-07-03,SKU0053,WH05,0,0,250
2023-07-03,SKU0039,WH03,175,51,300
2023-07-03,SKU0015,WH04,708,114,500
2023-07-03,SKU0015,WH02,1673,408,400
2023-07-03,SKU0032,WH05,1795,277,150
2023-07-03,SKU0020,WH03,884,213,200
2023-07-03,SKU0086,WH05,0,0,250
2023-07-03,SKU0094,WH04,1457,211,250
2023-07-03,SKU0087,WH05,524,176,500
2023-07-03,SKU0058,WH01,1166,116,200
2023-07-03,SKU0091,WH05,1036,75,250
2023-07-03,SKU0082,WH05,818,224,100
2023-07-03,SKU0045,WH05,84,8,200
2023-07-03,SKU0004,WH03,215,33,400
2023-07-03,SKU0036,WH01,348,120,100
2023-07-03,SKU0024,WH03,0,0,250
2023-07-03,SKU0044,WH01,326,37,200
2023-07-03,SKU0035,WH02,0,0,100
2023-07-03,SKU0071,WH02,754,139,400
2023-07-03,SKU0034,WH01,0,0,150
2023-07-03,SKU0038,WH04,1689,85,100
2023-07-03,SKU0058,WH05,579,37,150
2023-07-03,SKU0077,WH03,314,20,150
2023-07-03,SKU0062,WH03,247,34,500
2023-07-03,SKU0100,WH03,345,75,200
2023-07-03,SKU0012,WH01,845,165,200
2023-07-03,SKU0028,WH04,1141,116,400
2023-07-03,SKU0096,WH03,961,67,250
2023-07-03,SKU0068,WH03,186,43,150
2023-07-03,SKU0098,WH04,100,29,300
2023-07-03,SKU0020,WH05,316,38,100
2023-07-03,SKU0019,WH01,0,0,500
2023-07-03,SKU0099,WH05,1364,251,150
2023-07-03,SKU0075,WH04,441,23,200
2023-07-03,SKU0049,WH05,148,19,200
2023-07-03,SKU0028,WH05,810,175,150
2023-07-03,SKU0046,WH04,1103,59,150
2023-07-03,SKU0100,WH05,17,1,200
2023-07-03,SKU0089,WH02,2327,131,100
2023-07-03,SKU0012,WH02,693,65,300
2023-07-03,SKU0036,WH02,200,59,150
2023-07-03,SKU0049,WH04,305,20,100
2023-07-03,SKU0047,WH02,595,171,400
2023-07-03,SKU0069,WH04,746,42,400
2023-07-03,SKU0073,WH01,1426,390,150
2023-07-03,SKU0004,WH01,588,37,250
2023-07-03,SKU0021,WH01,1614,484,100
2023-07-10,SKU0011,WH01,161,49,250
2023-07-10,SKU0071,WH04,0,0,400
2023-07-10,SKU0049,WH01,0,0,400
2023-07-10,SKU0059,WH04,181,49,200
2023-07-10,SKU0057,WH01,318,107,400
2023-07-10,SKU0045,WH04,827,130,500
2023-07-10,SKU0068,WH04,118,14,150
2023-07-10,SKU0083,WH02,0,0,500
2023-07-10,SKU0011,WH05,737,99,500
2023-07-10,SKU0021,WH04,413,43,400
2023-07-10,SKU0007,WH04,70,10,100
2023-07-10,SKU0100,WH03,138,21,250
2023-07-10,SKU0030,WH04,1326,295,400
2023-07-10,SKU0095,WH04,108,12,400
2023-07-10,SKU0005,WH02,973,335,150
2023-07-10,SKU0036,WH01,176,33,200
2023-07-10,SKU0085,WH01,190,18,250
2023-07-10,SKU0050,WH04,390,74,200
2023-07-10,SKU0019,WH05,163,27,200
2023-07-10,SKU0099,WH04,926,264,250
2023-07-10,SKU0029,WH05,1671,495,150
2023-07-10,SKU0087,WH02,383,71,150
2023-07-10,SKU0082,WH01,326,39,500
2023-07-10,SKU0019,WH02,380,81,100
2023-07-10,SKU0027,WH03,1156,86,500
2023-07-10,SKU0095,WH02,0,0,200
2023-07-10,SKU0011,WH02,1581,514,250
2023-07-10,SKU0055,WH05,204,44,100
2023-07-10,SKU0087,WH03,815,235,150
2023-07-10,SKU0015,WH05,0,0,200
2023-07-10,SKU0084,WH02,189,23,250
2023-07-10,SKU0007,WH02,923,232,100
2023-07-10,SKU0003,WH01,89,26,500
2023-07-10,SKU0018,WH01,0,0,150
2023-07-10,SKU0076,WH01,600,51,250
2023-07-10,SKU0018,WH05,913,155,250
2023-07-10,SKU0068,WH02,667,227,400
2023-07-10,SKU0017,WH01,3111,471,200
2023-07-10,SKU0092,WH04,540,41,200
2023-07-10,SKU0082,WH03,706,44,150
2023-07-10,SKU0047,WH01,1310,278,400
2023-07-10,SKU0081,WH03,242,14,250
2023-07-10,SKU0087,WH05,1414,231,100
2023-07-10,SKU0037,WH01,181,10,300
2023-07-10,SKU0071,WH03,966,226,250
2023-07-10,SKU0003,WH02,449,147,100
2023-07-10,SKU0099,WH05,16,4,150
2023-07-10,SKU0087,WH04,1581,309,300
2023-07-10,SKU0091,WH01,104,31,300
2023-07-10,SKU0066,WH05,407,73,300
2023-07-10,SKU0088,WH05,334,89,250
2023-07-10,SKU0008,WH05,265,83,100
2023-07-10,SKU0077,WH04,1564,281,300
2023-07-10,SKU0090,WH01,1682,546,100
2023-07-10,SKU0042,WH05,0,0,400
2023-07-10,SKU0003,WH05,210,64,500
2023-07-10,SKU0013,WH01,0,0,250
2023-07-10,SKU0044,WH01,498,112,500
2023-07-10,SKU0005,WH03,188,10,200
2023-07-10,SKU0018,WH04,149,19,300
2023-07-10,SKU0022,WH02,0,0,100
2023-07-10,SKU0055,WH04,531,185,500
2023-07-10,SKU0014,WH01,262,62,500
2023-07-10,SKU0073,WH03,0,0,100
2023-07-10,SKU0095,WH03,222,45,300
2023-07-10,SKU0048,WH03,92,25,300
2023-07-10,SKU0100,WH05,133,45,500
2023-07-10,SKU0028,WH04,144,22,500
2023-07-10,SKU0021,WH03,929,170,250
2023-07-10,SKU0051,WH02,115,30,150
2023-07-10,SKU0063,WH04,3277,872,200
2023-07-10,SKU0080,WH01,382,68,500
2023-07-10,SKU0061,WH02,143,16,500
2023-07-10,SKU0041,WH04,711,98,300
2023-07-10,SKU0053,WH04,517,102,200
2023-07-10,SKU0095,WH05,686,163,150
2023-07-10,SKU0052,WH01,278,73,150
2023-07-10,SKU0056,WH02,0,0,200
2023-07-10,SKU0042,WH02,812,61,250
2023-07-10,SKU0091,WH03,304,30,250
2023-07-10,SKU0061,WH05,572,31,400
2023-07-10,SKU0097,WH02,112,11,150
2023-07-10,SKU0015,WH03,959,244,150
2023-07-10,SKU0048,WH04,0,0,200
2023-07-10,SKU0078,WH02,401,36,500
2023-07-10,SKU0088,WH02,559,42,250
2023-07-10,SKU0031,WH01,264,21,150
2023-07-10,SKU0096,WH05,331,83,250
2023-07-10,SKU0069,WH01,174,45,300
2023-07-10,SKU0075,WH05,2947,440,150
2023-07-10,SKU0061,WH03,120,28,500
2023-07-10,SKU0043,WH04,422,42,300
2023-07-10,SKU0015,WH01,131,44,100
2023-07-10,SKU0098,WH02,0,0,250
2023-07-10,SKU0009,WH03,502,104,200
2023-07-10,SKU0009,WH02,318,62,250
2023-07-10,SKU0007,WH03,1668,225,500
2023-07-10,SKU0084,WH03,506,85,400
2023-07-10,SKU0044,WH04,1203,351,150
2023-07-10,SKU0075,WH02,1857,540,100
2023-07-17,SKU0038,WH03,234,12,200
2023-07-17,SKU0064,WH04,185,27,200
2023-07-17,SKU0078,WH03,307,20,150
2023-07-17,SKU0048,WH02,121,9,150
2023-07-17,SKU0069,WH03,8,2,500
2023-07-17,SKU0070,WH02,727,229,150
2023-07-17,SKU0033,WH03,90,6,100
2023-07-17,SKU0032,WH03,1191,295,100
2023-07-17,SKU0005,WH04,366,35,250
2023-07-17,SKU0027,WH01,100,32,500
2023-07-17,SKU0061,WH04,11,1,300
2023-07-17,SKU0031,WH04,1104,271,500
2023-07-17,SKU0001,WH04,2161,303,500
2023-07-17,SKU0016,WH02,41,12,100
2023-07-17,SKU0088,WH01,392,136,250
2023-07-17,SKU0025,WH01,0,0,400
2023-07-17,SKU0012,WH04,756,74,100
2023-07-17,SKU0003,WH02,1071,85,500
2023-07-17,SKU0075,WH05,128,26,300
2023-07-17,SKU0072,WH05,354,58,100
2023-07-17,SKU0086,WH04,796,201,100
2023-07-17,SKU0036,WH01,574,114,500
2023-07-17,SKU0089,WH02,1250,302,150
2023-07-17,SKU0064,WH05,1484,395,400
2023-07-17,SKU0080,WH05,85,25,200
2023-07-17,SKU0052,WH04,30,3,100
2023-07-17,SKU0089,WH01,0,0,250
2023-07-17,SKU0034,WH01,1058,141,500
2023-07-17,SKU0069,WH01,0,0,150
2023-07-17,SKU0066,WH03,470,71,150
2023-07-17,SKU0074,WH02,1169,60,300
2023-07-17,SKU0026,WH01,891,193,200
2023-07-17,SKU0090,WH01,0,0,250
2023-07-17,SKU0060,WH03,0,0,500
2023-07-17,SKU0095,WH05,1023,273,150
2023-07-17,SKU0082,WH01,211,50,150
2023-07-17,SKU0002,WH04,0,0,250
2023-07-17,SKU0027,WH04,0,0,100
2023-07-17,SKU0054,WH02,1800,288,300
2023-07-17,SKU0091,WH03,0,0,200
2023-07-17,SKU0049,WH05,85,26,100
2023-07-17,SKU0048,WH01,104,22,250
2023-07-17,SKU0081,WH05,1308,108,400
2023-07-17,SKU0036,WH05,354,99,200
2023-07-17,SKU0028,WH02,0,0,400
2023-07-17,SKU0045,WH03,0,0,400
2023-07-17,SKU0096,WH03,1448,128,300
2023-07-17,SKU0043,WH04,882,138,400
2023-07-17,SKU0100,WH04,490,143,200
2023-07-17,SKU0035,WH04,48,12,400
2023-07-17,SKU0056,WH04,0,0,400
2023-07-17,SKU0069,WH02,384,54,250
2023-07-17,SKU0036,WH03,186,32,150
2023-07-17,SKU0094,WH02,776,144,100
2023-07-17,SKU0090,WH03,2575,573,150
2023-07-17,SKU0014,WH03,955,322,400
2023-07-17,SKU0055,WH04,528,88,250
2023-07-17,SKU0002,WH01,239,31,150
2023-07-17,SKU0067,WH04,87,11,500
2023-07-17,SKU0087,WH05,151,38,500
2023-07-17,SKU0074,WH01,82,19,250
2023-07-17,SKU0053,WH04,600,173,400
2023-07-17,SKU0008,WH03,0,0,200
2023-07-17,SKU0080,WH03,286,62,100
2023-07-17,SKU0094,WH04,1221,378,250
2023-07-17,SKU0048,WH03,96,11,500
2023-07-17,SKU0020,WH05,1022,291,250
2023-07-17,SKU0043,WH02,491,92,400
2023-07-17,SKU0023,WH01,906,118,300
2023-07-17,SKU0082,WH02,247,64,150
2023-07-17,SKU0003,WH03,791,194,250
2023-07-17,SKU0043,WH01,0,0,200
2023-07-17,SKU0042,WH01,897,170,400
2023-07-17,SKU0037,WH03,447,48,400
2023-07-17,SKU0044,WH01,338,81,150
2023-07-17,SKU0004,WH04,200,65,150
2023-07-17,SKU0092,WH05,5,1,250
2023-07-17,SKU0091,WH05,962,273,300
2023-07-17,SKU0063,WH03,0,0,500
2023-07-17,SKU0062,WH01,254,52,400
2023-07-17,SKU0023,WH04,26,1,500
2023-07-17,SKU0052,WH05,712,89,100
2023-07-17,SKU0022,WH02,166,44,400
2023-07-17,SKU0030,WH01,197,26,100
2023-07-17,SKU0024,WH01,314,82,500
2023-07-17,SKU0092,WH01,2084,631,500
2023-07-17,SKU0046,WH01,819,50,250
2023-07-17,SKU0044,WH04,601,176,500
2023-07-17,SKU0007,WH02,460,123,150
2023-07-17,SKU0065,WH02,394,80,200
2023-07-17,SKU0017,WH01,841,191,200
2023-07-17,SKU0060,WH04,800,188,100
2023-07-17,SKU0074,WH05,3,0,400
2023-07-17,SKU0071,WH01,472,41,200
2023-07-17,SKU0039,WH02,66,23,500
2023-07-17,SKU0011,WH04,188,46,300
2023-07-17,SKU0083,WH04,430,137,300
2023-07-17,SKU0047,WH02,584,78,400
2023-07-17,SKU0031,WH05,46,4,200
2023-07-17,SKU0056,WH01,261,15,500
2023-07-24,SKU0006,WH01,280,67,500
2023-07-24,SKU0093,WH01,571,117,250
2023-07-24,SKU0036,WH02,958,233,300
2023-07-24,SKU0065,WH05,1210,91,250
2023-07-24,SKU0030,WH05,272,37,200
2023-07-24,SKU0071,WH02,290,20,400
2023-07-24,SKU0023,WH04,502,109,500
2023-07-24,SKU0091,WH03,34,9,300
2023-07-24,SKU0021,WH05,116,6,400
2023-07-24,SKU0071,WH03,204,64,150
2023-07-24,SKU0090,WH03,160,49,300
2023-07-24,SKU0054,WH03,0,0,200
2023-07-24,SKU0083,WH02,63,19,400
2023-07-24,SKU0016,WH03,262,46,250
2023-07-24,SKU0020,WH05,137,18,300
2023-07-24,SKU0003,WH03,331,88,200
2023-07-24,SKU0034,WH03,774,146,300
2023-07-24,SKU0002,WH02,233,65,500
2023-07-24,SKU0010,WH04,462,24,100
2023-07-24,SKU0033,WH02,1251,118,500
2023-07-24,SKU0050,WH05,1028,303,400
2023-07-24,SKU0064,WH02,0,0,400
2023-07-24,SKU0024,WH03,3050,583,250
2023-07-24,SKU0063,WH05,698,63,400
2023-07-24,SKU0037,WH05,2,0,300
2023-07-24,SKU0048,WH03,0,0,100
2023-07-24,SKU0041,WH03,159,46,300
2023-07-24,SKU0015,WH05,106,31,500
2023-07-24,SKU0085,WH02,483,38,400
2023-07-24,SKU0011,WH04,928,160,100
2023-07-24,SKU0097,WH02,0,0,200
2023-07-24,SKU0070,WH01,176,34,400
2023-07-24,SKU0096,WH02,555,98,500
2023-07-24,SKU0045,WH05,812,176,150
2023-07-24,SKU0073,WH05,0,0,100
2023-07-24,SKU0065,WH04,574,92,250
2023-07-24,SKU0074,WH01,231,25,400
2023-07-24,SKU0041,WH02,1070,310,300
2023-07-24,SKU0026,WH04,593,87,500
2023-07-24,SKU0021,WH01,207,40,500
2023-07-24,SKU0016,WH04,143,12,200
2023-07-24,SKU0051,WH02,648,221,200
2023-07-24,SKU0075,WH02,162,19,100
2023-07-24,SKU0085,WH03,18,5,100
2023-07-24,SKU0045,WH03,597,119,150
2023-07-24,SKU0038,WH03,1515,264,250
2023-07-24,SKU0079,WH05,1656,154,100
2023-07-24,SKU0005,WH04,524,56,200
2023-07-24,SKU0055,WH02,856,76,500
2023-07-24,SKU0003,WH02,1414,468,300
2023-07-24,SKU0007,WH05,45,14,100
2023-07-24,SKU0087,WH02,0,0,200
2023-07-24,SKU0043,WH05,533,143,250
2023-07-24,SKU0047,WH04,359,36,200
2023-07-24,SKU0032,WH02,307,56,300
2023-07-24,SKU0063,WH01,1398,337,500
2023-07-24,SKU0067,WH02,220,20,500
2023-07-24,SKU0018,WH01,336,87,400
2023-07-24,SKU0069,WH05,126,21,300
2023-07-24,SKU0083,WH03,733,48,300
2023-07-24,SKU0078,WH05,324,70,100
2023-07-24,SKU0007,WH03,1199,271,400
2023-07-24,SKU0017,WH05,0,0,150
2023-07-24,SKU0056,WH01,108,11,150
2023-07-24,SKU0090,WH04,339,72,250
2023-07-24,SKU0046,WH04,0,0,400
2023-07-24,SKU0078,WH01,828,99,500
2023-07-24,SKU0020,WH02,284,61,400
2023-07-24,SKU0053,WH02,70,17,200
2023-07-24,SKU0052,WH01,122,13,400
2023-07-24,SKU0001,WH01,13,2,200
2023-07-24,SKU0027,WH01,89,10,500
2023-07-24,SKU0013,WH04,267,93,300
2023-07-24,SKU0073,WH01,109,21,100
2023-07-24,SKU0034,WH01,1741,518,400
2023-07-24,SKU0003,WH05,683,163,100
2023-07-24,SKU0047,WH03,39,9,300
2023-07-24,SKU0064,WH01,1189,343,100
2023-07-24,SKU0063,WH03,995,95,400
2023-07-24,SKU0051,WH04,365,97,250
2023-07-24,SKU0083,WH04,611,132,250
2023-07-24,SKU0068,WH02,339,97,500
2023-07-24,SKU0042,WH05,713,201,150
2023-07-24,SKU0017,WH03,628,187,250
2023-07-24,SKU0084,WH05,495,64,300
2023-07-24,SKU0050,WH02,0,0,150
2023-07-24,SKU0018,WH02,1158,361,400
2023-07-24,SKU0053,WH03,344,57,500
2023-07-24,SKU0022,WH05,440,116,300
2023-07-24,SKU0003,WH04,1768,569,100
2023-07-24,SKU0006,WH03,1826,415,250
2023-07-24,SKU0068,WH03,0,0,400
2023-07-24,SKU0077,WH03,139,17,250
2023-07-24,SKU0036,WH03,27,2,250
2023-07-24,SKU0096,WH01,374,61,500
2023-07-24,SKU0018,WH04,120,9,250
2023-07-24,SKU0030,WH03,924,58,100
2023-07-24,SKU0089,WH03,0,0,100
2023-07-24,SKU0040,WH01,399,68,400
2023-07-24,SKU0051,WH03,932,179,500
2023-07-31,SKU0023,WH04,104,7,300
2023-07-31,SKU0066,WH04,333,91,100
2023-07-31,SKU0004,WH02,563,120,400
2023-07-31,SKU0060,WH05,764,62,200
2023-07-31,SKU0026,WH02,780,52,200
2023-07-31,SKU0050,WH01,401,43,200
2023-07-31,SKU0059,WH01,1799,164,250
2023-07-31,SKU0039,WH01,234,45,500
2023-07-31,SKU0002,WH01,165,18,200
2023-07-31,SKU0075,WH01,1695,231,400
2023-07-31,SKU0069,WH03,651,145,300
2023-07-31,SKU0004,WH01,78,15,100
2023-07-31,SKU0079,WH03,248,17,100
2023-07-31,SKU0036,WH03,1591,502,150
2023-07-31,SKU0064,WH03,0,0,400
2023-07-31,SKU0024,WH05,224,20,500
2023-07-31,SKU0033,WH05,940,318,200
2023-07-31,SKU0047,WH05,204,31,250
2023-07-31,SKU0073,WH05,719,139,250
2023-07-31,SKU0081,WH03,2293,313,500
2023-07-31,SKU0011,WH03,26,4,200
2023-07-31,SKU0028,WH02,646,171,100
2023-07-31,SKU0034,WH05,172,12,500
2023-07-31,SKU0002,WH02,64,6,200
2023-07-31,SKU0008,WH02,169,28,250
2023-07-31,SKU0067,WH03,1469,501,150
2023-07-31,SKU0042,WH05,215,32,100
2023-07-31,SKU0007,WH04,2389,402,150
2023-07-31,SKU0094,WH04,147,8,500
2023-07-31,SKU0025,WH04,0,0,300
2023-07-31,SKU0003,WH03,563,50,200
2023-07-31,SKU0038,WH03,824,152,200
2023-07-31,SKU0089,WH05,0,0,100
2023-07-31,SKU0050,WH03,161,55,400
2023-07-31,SKU0003,WH04,151,42,250
2023-07-31,SKU0061,WH04,0,0,300
2023-07-31,SKU0070,WH02,0,0,150
2023-07-31,SKU0041,WH01,728,141,150
2023-07-31,SKU0005,WH03,541,80,400
2023-07-31,SKU0090,WH05,265,31,300
