order_id,order_date,supplier_id,product_id,warehouse_id,quantity_ordered,unit_cost,expected_delivery_date,actual_delivery_date
PO00953,2024-09-03,SUP09,SKU0021,WH01,1690,198.1,2024-10-03,2024-10-01
PO00954,2023-12-04,SUP07,SKU0066,WH04,304,187.1,2023-12-13,2023-12-11
PO00955,2024-02-17,SUP08,SKU0062,WH02,2035,100.17,2024-03-07,2024-03-27
PO00956,2023-08-09,SUP04,SKU0030,WH05,3418,19.42,2023-08-24,2023-08-23
PO00957,2024-05-23,SUP03,SKU0024,WH01,2307,190.14,2024-05-29,2024-05-30
PO00958,2024-12-06,SUP05,SKU0070,WH04,4080,99.82,2025-01-06,2025-01-04
PO00959,2023-09-29,SUP10,SKU0036,WH05,263,191.43,2023-10-15,2023-10-16
PO00960,2023-04-16,SUP05,SKU0068,WH01,1265,100.33,2023-05-16,2023-06-01
PO00961,2024-10-12,SUP03,SKU0007,WH01,2196,65.73,2024-10-20,2024-10-25
PO00962,2023-02-09,SUP05,SKU0030,WH03,3777,126.16,2023-03-11,2023-03-15
PO00963,2023-09-22,SUP07,SKU0056,WH05,1645,140.59,2023-10-03,2023-10-02
PO00964,2023-10-13,SUP07,SKU0072,WH03,4109,134.68,2023-10-22,2023-10-19
PO00965,2023-07-20,SUP02,SKU0040,WH05,4741,134.17,2023-08-26,2023-08-23
PO00966,2024-01-09,SUP10,SKU0086,WH04,1500,143.58,2024-01-26,2024-02-10
PO00967,2023-08-08,SUP01,SKU0047,WH02,1689,157.47,2023-08-20,2023-08-21
PO00968,2024-05-25,SUP03,SKU0006,WH01,1018,104.06,2024-05-31,2024-06-14
PO00969,2024-09-30,SUP01,SKU0045,WH05,1841,121.22,2024-10-15,2024-10-13
PO00970,2024-01-21,SUP06,SKU0005,WH04,2010,169.36,2024-02-02,2024-02-03
PO00971,2023-01-31,SUP03,SKU0013,WH04,1880,156.07,2023-02-09,2023-02-07
PO00972,2023-05-28,SUP04,SKU0025,WH05,4193,193.42,2023-06-10,2023-06-11
PO00973,2023-02-01,SUP05,SKU0075,WH04,765,13.83,2023-02-28,2023-03-17
PO00974,2024-07-23,SUP10,SKU0047,WH02,2830,98.17,2024-08-11,2024-08-30
PO00975,2023-11-06,SUP09,SKU0003,WH04,2575,74.74,2023-12-07,2023-12-08
PO00976,2024-06-27,SUP06,SKU0078,WH05,3202,36.39,2024-07-10,2024-07-09
PO00977,2024-12-14,SUP05,SKU0071,WH04,4444,111.07,2025-01-13,2025-01-12
PO00978,2024-07-19,SUP02,SKU0041,WH05,518,126.75,2024-08-24,2024-08-23
PO00979,2023-08-06,SUP03,SKU0011,WH02,731,6.37,2023-08-12,2023-08-15
PO00980,2023-07-05,SUP08,SKU0067,WH01,2076,47.4,2023-07-25,2023-07-26
PO00981,2023-08-28,SUP01,SKU0029,WH04,2549,174.73,2023-09-09,2023-09-28
PO00982,2024-05-05,SUP10,SKU0028,WH05,1067,141.98,2024-05-22,2024-05-21
PO00983,2023-07-06,SUP01,SKU0004,WH02,3228,106.05,2023-07-23,2023-07-29
PO00984,2023-09-05,SUP10,SKU0084,WH03,3809,77.13,2023-09-23,2023-09-20
PO00985,2023-06-08,SUP04,SKU0032,WH02,4655,175.2,2023-06-20,2023-07-07
PO00986,2023-05-10,SUP01,SKU0029,WH01,1713,188.76,2023-05-27,2023-06-14
PO00987,2024-01-26,SUP04,SKU0018,WH04,1585,184.11,2024-02-10,2024-02-07
PO00988,2023-07-26,SUP09,SKU0010,WH05,3457,89.01,2023-08-28,2023-09-14
PO00989,2024-04-04,SUP03,SKU0010,WH01,3064,24.62,2024-04-13,2024-04-14
PO00990,2023-10-18,SUP10,SKU0098,WH05,2661,57.38,2023-11-01,2023-10-29
PO00991,2024-08-19,SUP03,SKU0024,WH04,4830,68.08,2024-08-29,2024-08-29
PO00992,2023-12-12,SUP10,SKU0032,WH01,1613,169.94,2023-12-31,2023-12-28
PO00993,2023-01-07,SUP01,SKU0034,WH02,2326,1.91,2023-01-22,2023-01-20
PO00994,2024-11-28,SUP09,SKU0007,WH04,1765,131.34,2024-12-30,2024-12-28
PO00995,2024-09-03,SUP09,SKU0017,WH02,362,128.83,2024-10-05,2024-10-03
PO00996,2023-09-26,SUP06,SKU0100,WH04,1851,179.86,2023-10-08,2023-10-18
PO00997,2024-10-25,SUP01,SKU0014,WH05,2380,0.61,2024-11-08,2024-11-07
PO00998,2023-04-05,SUP07,SKU0045,WH01,216,127.59,2023-04-15,2023-04-16
PO00999,2023-12-18,SUP02,SKU0063,WH03,1592,158.93,2024-01-20,2024-01-19
PO01000,2023-07-23,SUP10,SKU0082,WH04,2991,139.4,2023-08-11,2023-08-11
PO01001,2024-06-26,SUP06,SKU0096,WH03,401,66.36,2024-07-04,2024-07-01
PO01002,2023-03-08,SUP03,SKU0016,WH05,4299,191.02,2023-03-17,2023-03-15
PO01003,2023-09-12,SUP10,SKU0098,WH03,4775,140.75,2023-10-01,2023-09-28
PO01004,2023-09-20,SUP07,SKU0060,WH01,3632,137.64,2023-09-29,2023-09-30
PO01005,2024-06-06,SUP01,SKU0003,WH05,3092,97.82,2024-06-23,2024-06-22
PO01006,2023-06-17,SUP05,SKU0052,WH05,65,17.7,2023-07-17,2023-07-16
PO01007,2023-04-29,SUP04,SKU0033,WH03,3080,122.59,2023-05-10,2023-05-10
PO01008,2024-12-12,SUP06,SKU0080,WH04,1406,50.31,2024-12-21,2024-12-28
PO01009,2024-09-04,SUP09,SKU0020,WH01,363,10.59,2024-10-02,2024-10-01
PO01010,2023-12-14,SUP09,SKU0008,WH02,749,179.49,2024-01-11,2024-01-08
PO01011,2023-02-08,SUP02,SKU0031,WH02,3933,127.55,2023-03-14,2023-03-14
PO01012,2023-11-03,SUP04,SKU0002,WH03,4019,13.67,2023-11-13,2023-11-14
PO01013,2023-02-09,SUP04,SKU0013,WH04,2960,160.91,2023-02-22,2023-02-21
PO01014,2023-01-10,SUP09,SKU0004,WH04,641,71.72,2023-02-10,2023-02-08
PO01015,2024-07-04,SUP01,SKU0029,WH03,1812,143.61,2024-07-17,2024-07-15
PO01016,2024-08-20,SUP03,SKU0010,WH05,3124,46.82,2024-08-27,2024-08-27
PO01017,2024-12-13,SUP08,SKU0059,WH01,1685,14.46,2025-01-05,2025-01-04
PO01018,2024-10-20,SUP06,SKU0020,WH04,1172,62.12,2024-11-02,2024-10-31
PO01019,2024-11-02,SUP06,SKU0008,WH02,2595,160.79,2024-11-11,2024-11-11
PO01020,2023-01-01,SUP05,SKU0058,WH02,832,4.61,2023-01-30,2023-01-27
PO01021,2024-10-08,SUP08,SKU0057,WH02,2213,159.11,2024-10-30,2024-10-31
PO01022,2023-10-04,SUP05,SKU0054,WH03,669,132.4,2023-11-04,2023-11-04
PO01023,2024-10-19,SUP08,SKU0060,WH04,252,43.57,2024-11-12,2024-11-11
PO01024,2024-01-04,SUP04,SKU0024,WH01,1093,171.46,2024-01-19,2024-01-20
PO01025,2024-04-10,SUP07,SKU0056,WH04,1432,5.83,2024-04-21,2024-04-24
PO01026,2023-09-24,SUP07,SKU0052,WH03,873,25.85,2023-10-05,2023-10-03
PO01027,2024-03-26,SUP08,SKU0073,WH01,457,150.95,2024-04-17,2024-04-18
PO01028,2024-07-01,SUP05,SKU0045,WH03,201,170.84,2024-07-28,2024-08-17
PO01029,2024-09-18,SUP06,SKU0013,WH02,3351,66.32,2024-09-28,2024-09-25
PO01030,2024-10-21,SUP07,SKU0047,WH01,1484,56.19,2024-10-30,2024-11-18
PO01031,2023-07-18,SUP01,SKU0039,WH05,946,101.84,2023-08-03,2023-08-04
PO01032,2023-01-22,SUP04,SKU0019,WH04,4342,84.2,2023-02-01,2023-02-01
PO01033,2023-10-19,SUP05,SKU0042,WH03,1873,172.52,2023-11-19,2023-11-16
PO01034,2023-06-03,SUP03,SKU0023,WH02,2708,56.06,2023-06-09,2023-06-06
PO01035,2024-12-03,SUP05,SKU0070,WH04,291,135.74,2024-12-29,2024-12-27
PO01036,2024-02-07,SUP10,SKU0082,WH05,4137,129.39,2024-02-26,2024-03-02
PO01037,2023-04-25,SUP07,SKU0038,WH01,1295,10.23,2023-05-03,2023-05-01
PO01038,2023-08-04,SUP06,SKU0077,WH01,2654,120.59,2023-08-14,2023-08-18
PO01039,2023-02-16,SUP03,SKU0011,WH03,2108,116.73,2023-02-23,2023-02-22
PO01040,2023-11-27,SUP10,SKU0046,WH04,3673,117.66,2023-12-16,2023-12-15
PO01041,2024-07-24,SUP05,SKU0030,WH05,4334,56.69,2024-08-23,2024-08-30
PO01042,2024-02-11,SUP06,SKU0090,WH03,2503,152.91,2024-02-24,2024-02-25
PO01043,2023-11-09,SUP03,SKU0009,WH02,4421,100.77,2023-11-18,2023-11-15
PO01044,2023-02-25,SUP03,SKU0010,WH02,2366,5.61,2023-03-02,2023-03-02
PO01045,2023-02-28,SUP01,SKU0048,WH01,3980,16.84,2023-03-12,2023-03-14
PO01046,2024-06-01,SUP02,SKU0026,WH02,2159,62.24,2024-07-09,2024-07-06
PO01047,2023-10-08,SUP05,SKU0070,WH04,3850,96.67,2023-11-04,2023-11-24
PO01048,2024-06-09,SUP02,SKU0075,WH01,3155,34.84,2024-07-16,2024-07-30
PO01049,2023-04-18,SUP07,SKU0042,WH04,525,41.41,2023-04-30,2023-05-01
PO01050,2024-05-24,SUP01,SKU0036,WH03,4531,92.53,2024-06-09,2024-06-08
PO01051,2024-01-12,SUP03,SKU0021,WH01,1752,54.37,2024-01-22,2024-02-10
PO01052,2024-06-11,SUP02,SKU0061,WH05,4537,68.06,2024-07-14,2024-07-20
PO01053,2023-11-09,SUP07,SKU0073,WH02,1909,165.97,2023-11-20,2023-11-20
PO01054,2023-08-24,SUP06,SKU0089,WH04,3872,127.46,2023-09-06,2023-09-07
PO01055,2024-02-11,SUP05,SKU0067,WH02,2572,150.61,2024-03-11,2024-03-09
PO01056,2024-04-26,SUP10,SKU0082,WH04,1635,143.91,2024-05-15,2024-05-20
PO01057,2023-08-17,SUP03,SKU0014,WH02,1099,137.68,2023-08-25,2023-08-23
PO01058,2024-06-23,SUP05,SKU0063,WH02,3572,65.27,2024-07-24,2024-07-23
PO01059,2023-03-12,SUP01,SKU0043,WH04,1034,51.84,2023-03-25,2023-03-26
PO01060,2024-10-08,SUP04,SKU0030,WH02,2949,145.59,2024-10-19,2024-10-16
PO01061,2024-10-31,SUP04,SKU0049,WH01,798,113.96,2024-11-10,2024-11-30
PO01062,2024-08-04,SUP08,SKU0060,WH02,4035,101.61,2024-08-25,2024-08-25
PO01063,2023-07-23,SUP03,SKU0001,WH05,1026,85.48,2023-08-02,2023-08-03
PO01064,2024-07-29,SUP05,SKU0034,WH01,1065,54.09,2024-08-25,2024-08-22
PO01065,2024-07-31,SUP09,SKU0020,WH03,3871,63.33,2024-09-01,2024-09-21
PO01066,2024-11-16,SUP04,SKU0012,WH02,2527,59.83,2024-11-27,2024-11-27
PO01067,2023-04-06,SUP05,SKU0062,WH01,4011,170.45,2023-05-04,2023-05-02
PO01068,2024-04-09,SUP01,SKU0007,WH04,2413,150.77,2024-04-24,2024-04-23
PO01069,2024-08-04,SUP04,SKU0022,WH04,918,174.19,2024-08-18,2024-08-19
PO01070,2023-01-26,SUP07,SKU0027,WH01,4847,30.17,2023-02-03,2023-02-02
PO01071,2024-06-08,SUP02,SKU0043,WH04,4693,90.8,2024-07-13,2024-07-25
PO01072,2024-05-16,SUP10,SKU0028,WH03,3910,196.22,2024-05-30,2024-05-30
PO01073,2023-01-23,SUP02,SKU0053,WH01,4187,182.99,2023-03-02,2023-03-14
PO01074,2023-05-02,SUP09,SKU0010,WH05,1039,91.49,2023-06-02,2023-05-31
PO01075,2023-03-18,SUP06,SKU0084,WH02,3901,78.12,2023-03-30,2023-03-27
PO01076,2024-04-24,SUP06,SKU0020,WH01,213,5.81,2024-05-02,2024-04-29
PO01077,2023-05-14,SUP08,SKU0070,WH01,2824,61.51,2023-06-03,2023-06-04
PO01078,2023-06-27,SUP02,SKU0041,WH05,4817,188.54,2023-08-02,2023-07-31
PO01079,2023-02-03,SUP03,SKU0024,WH04,1594,166.0,2023-02-11,2023-02-10
PO01080,2023-04-09,SUP10,SKU0041,WH04,1108,163.21,2023-04-26,2023-04-24
PO01081,2023-05-25,SUP10,SKU0037,WH05,2893,111.88,2023-06-12,2023-06-13
PO01082,2024-05-28,SUP06,SKU0095,WH03,1300,82.35,2024-06-08,2024-06-05
PO01083,2024-01-12,SUP06,SKU0012,WH05,3762,2.14,2024-01-20,2024-01-18
PO01084,2024-04-09,SUP06,SKU0009,WH02,2521,25.9,2024-04-21,2024-05-06
PO01085,2024-12-20,SUP03,SKU0013,WH01,2610,98.11,2024-12-28,2024-12-27
PO01086,2024-05-16,SUP08,SKU0067,WH05,1992,135.06,2024-06-07,2024-06-05
PO01087,2023-07-26,SUP08,SKU0054,WH05,4294,186.18,2023-08-18,2023-08-17
PO01088,2024-04-02,SUP07,SKU0058,WH02,358,77.85,2024-04-10,2024-04-07
PO01089,2024-04-12,SUP10,SKU0037,WH03,2451,121.4,2024-04-30,2024-04-28
PO01090,2024-07-30,SUP05,SKU0028,WH05,1760,48.48,2024-08-29,2024-09-13
PO01091,2024-06-06,SUP05,SKU0061,WH03,1580,177.97,2024-07-07,2024-07-26
PO01092,2023-02-12,SUP02,SKU0053,WH03,3779,64.6,2023-03-22,2023-04-02
PO01093,2023-05-19,SUP03,SKU0006,WH01,4955,13.52,2023-05-27,2023-05-25
PO01094,2023-11-14,SUP06,SKU0018,WH03,2146,160.38,2023-11-23,2023-11-20
PO01095,2024-09-17,SUP04,SKU0049,WH03,2793,92.4,2024-09-29,2024-09-28
PO01096,2024-09-09,SUP09,SKU0023,WH03,4433,83.42,2024-10-07,2024-10-07
PO01097,2024-12-28,SUP04,SKU0037,WH02,3842,177.67,2025-01-07,2025-01-10
PO01098,2024-02-23,SUP05,SKU0028,WH01,1883,189.36,2024-03-22,2024-03-23
PO01099,2023-08-19,SUP09,SKU0011,WH01,433,121.72,2023-09-21,2023-10-01
PO01100,2023-12-13,SUP07,SKU0051,WH05,248,194.35,2023-12-20,2024-01-01
PO01101,2023-01-06,SUP02,SKU0027,WH03,2643,156.56,2023-02-12,2023-02-09
PO01102,2024-10-04,SUP03,SKU0025,WH03,552,134.25,2024-10-13,2024-10-13
PO01103,2024-01-02,SUP06,SKU0095,WH04,1965,100.39,2024-01-14,2024-01-13
PO01104,2024-02-24,SUP03,SKU0015,WH02,3865,25.21,2024-03-05,2024-03-15
PO01105,2024-12-05,SUP08,SKU0070,WH01,3252,148.44,2024-12-24,2024-12-23
PO01106,2024-03-11,SUP02,SKU0072,WH02,2286,33.88,2024-04-18,2024-04-16
PO01107,2024-08-30,SUP01,SKU0021,WH02,1135,169.53,2024-09-13,2024-09-10
PO01108,2023-08-01,SUP08,SKU0051,WH01,2923,169.53,2023-08-23,2023-08-22
PO01109,2024-07-03,SUP02,SKU0066,WH02,1174,88.82,2024-08-06,2024-08-15
PO01110,2023-11-17,SUP10,SKU0079,WH04,3510,4.93,2023-12-06,2023-12-04
PO01111,2024-04-30,SUP08,SKU0052,WH02,2567,194.07,2024-05-24,2024-05-23
PO01112,2024-01-27,SUP09,SKU0017,WH03,4112,177.96,2024-02-24,2024-02-22
PO01113,2023-11-28,SUP06,SKU0012,WH04,706,33.29,2023-12-11,2023-12-24
PO01114,2024-07-15,SUP06,SKU0095,WH04,1809,80.1,2024-07-27,2024-08-08
PO01115,2023-01-30,SUP03,SKU0020,WH02,3759,199.88,2023-02-09,2023-02-10
PO01116,2024-03-05,SUP07,SKU0053,WH04,2202,179.66,2024-03-14,2024-03-14
PO01117,2024-01-16,SUP05,SKU0063,WH01,3234,115.96,2024-02-16,2024-03-02
PO01118,2023-11-03,SUP03,SKU0008,WH02,1178,84.34,2023-11-12,2023-11-12
PO01119,2023-09-30,SUP08,SKU0057,WH04,4156,187.0,2023-10-19,2023-10-16
PO01120,2024-05-17,SUP03,SKU0014,WH05,2717,170.22,2024-05-27,2024-05-27
PO01121,2023-01-10,SUP02,SKU0030,WH05,4068,30.7,2023-02-13,2023-02-19
PO01122,2023-11-09,SUP02,SKU0029,WH02,4728,97.07,2023-12-16,2023-12-13
PO01123,2023-01-17,SUP06,SKU0080,WH01,4175,52.2,2023-01-26,2023-01-26
PO01124,2024-03-26,SUP09,SKU0015,WH04,4082,185.77,2024-04-28,2024-05-18
PO01125,2024-06-08,SUP02,SKU0051,WH01,4422,66.54,2024-07-11,2024-07-11
PO01126,2024-05-20,SUP10,SKU0026,WH03,894,168.18,2024-06-04,2024-06-24
PO01127,2024-03-24,SUP06,SKU0025,WH03,3099,32.77,2024-04-04,2024-04-02
PO01128,2023-05-03,SUP07,SKU0051,WH02,2756,19.95,2023-05-12,2023-05-27
PO01129,2024-08-20,SUP08,SKU0072,WH01,4110,49.34,2024-09-10,2024-09-07
PO01130,2024-06-18,SUP09,SKU0023,WH05,3371,29.14,2024-07-21,2024-07-24
PO01131,2024-01-17,SUP06,SKU0020,WH03,3584,121.29,2024-01-30,2024-02-02
PO01132,2023-05-25,SUP09,SKU0004,WH05,2058,181.84,2023-06-27,2023-06-28
PO01133,2024-06-29,SUP03,SKU0016,WH02,3958,51.35,2024-07-05,2024-07-17
PO01134,2023-12-28,SUP08,SKU0055,WH01,3054,8.09,2024-01-16,2024-01-14
PO01135,2023-10-17,SUP10,SKU0081,WH03,2863,113.86,2023-11-05,2023-11-02
PO01136,2023-10-26,SUP03,SKU0019,WH04,782,165.39,2023-10-31,2023-11-01
PO01137,2024-03-29,SUP05,SKU0053,WH02,2628,159.87,2024-04-27,2024-04-25
PO01138,2023-03-28,SUP08,SKU0072,WH05,4367,131.03,2023-04-19,2023-05-04
PO01139,2024-01-19,SUP03,SKU0009,WH05,419,198.24,2024-01-24,2024-01-22
PO01140,2023-08-01,SUP05,SKU0068,WH01,173,180.51,2023-08-27,2023-08-31
PO01141,2024-06-09,SUP04,SKU0038,WH01,2744,80.66,2024-06-20,2024-06-20
PO01142,2024-04-05,SUP01,SKU0032,WH05,850,174.03,2024-04-18,2024-05-07
PO01143,2023-05-02,SUP01,SKU0031,WH02,2874,85.57,2023-05-19,2023-05-18
PO01144,2023-11-12,SUP01,SKU0045,WH02,2173,165.06,2023-11-28,2023-12-03
PO01145,2024-09-30,SUP07,SKU0037,WH01,255,114.16,2024-10-12,2024-10-13
PO01146,2023-12-14,SUP04,SKU0034,WH05,2801,174.75,2023-12-28,2023-12-27
PO01147,2024-11-11,SUP09,SKU0016,WH03,458,129.23,2024-12-14,2024-12-14
PO01148,2024-08-12,SUP04,SKU0020,WH05,1695,110.38,2024-08-23,2024-08-20
PO01149,2023-02-04,SUP03,SKU0021,WH03,2225,6.51,2023-02-13,2023-02-22
PO01150,2023-12-03,SUP02,SKU0073,WH01,4053,129.97,2024-01-10,2024-01-11
PO01151,2024-07-12,SUP05,SKU0055,WH02,750,108.15,2024-08-08,2024-08-06
PO01152,2023-09-18,SUP02,SKU0070,WH02,3809,143.4,2023-10-26,2023-11-06
PO01153,2023-05-14,SUP01,SKU0033,WH01,2431,80.1,2023-05-31,2023-06-12
PO01154,2023-06-14,SUP01,SKU0038,WH02,3821,192.94,2023-06-30,2023-07-01
PO01155,2024-03-26,SUP09,SKU0004,WH01,2361,6.64,2024-04-28,2024-04-28
PO01156,2024-10-12,SUP07,SKU0031,WH02,2600,177.84,2024-10-21,2024-10-22
PO01157,2023-02-24,SUP10,SKU0099,WH05,882,39.48,2023-03-13,2023-03-10
PO01158,2024-05-16,SUP07,SKU0072,WH03,2691,1.02,2024-05-26,2024-06-07
PO01159,2024-08-25,SUP07,SKU0037,WH03,1565,43.29,2024-09-06,2024-09-06
PO01160,2024-06-14,SUP01,SKU0021,WH03,4610,17.06,2024-07-01,2024-07-02
PO01161,2023-03-16,SUP10,SKU0085,WH03,2419,164.56,2023-04-03,2023-03-31
PO01162,2024-08-24,SUP05,SKU0059,WH05,266,94.93,2024-09-23,2024-09-21
PO01163,2024-08-22,SUP04,SKU0039,WH02,3624,95.87,2024-09-05,2024-09-04
PO01164,2023-07-04,SUP05,SKU0073,WH03,3741,188.56,2023-08-03,2023-08-16
PO01165,2024-08-08,SUP08,SKU0057,WH04,544,97.64,2024-08-28,2024-08-27
PO01166,2023-02-27,SUP07,SKU0047,WH03,711,169.72,2023-03-07,2023-03-07
PO01167,2024-05-20,SUP01,SKU0048,WH04,4878,48.6,2024-06-01,2024-05-29
PO01168,2024-06-12,SUP01,SKU0046,WH03,4952,85.25,2024-06-25,2024-06-30
PO01169,2023-02-27,SUP06,SKU0023,WH02,2197,3.88,2023-03-11,2023-03-12
PO01170,2023-03-03,SUP02,SKU0034,WH04,2095,107.19,2023-04-07,2023-04-07
PO01171,2024-04-14,SUP08,SKU0066,WH04,1585,81.14,2024-05-08,2024-05-21
PO01172,2024-03-08,SUP07,SKU0059,WH02,3801,57.92,2024-03-19,2024-03-19
PO01173,2024-05-07,SUP01,SKU0003,WH04,2231,106.48,2024-05-20,2024-05-17
PO01174,2023-01-30,SUP04,SKU0006,WH04,3067,17.24,2023-02-09,2023-02-10
PO01175,2023-01-04,SUP06,SKU0091,WH05,1257,79.08,2023-01-15,2023-01-16
PO01176,2024-03-07,SUP05,SKU0068,WH02,3603,150.54,2024-04-02,2024-04-07
PO01177,2024-02-23,SUP09,SKU0016,WH01,286,91.17,2024-03-26,2024-03-26
PO01178,2024-05-26,SUP04,SKU0019,WH03,2329,12.0,2024-06-05,2024-06-05
PO01179,2023-08-28,SUP03,SKU0013,WH01,878,192.03,2023-09-07,2023-09-06
PO01180,2024-07-24,SUP07,SKU0030,WH05,3745,39.8,2024-07-31,2024-08-20
PO01181,2024-07-15,SUP04,SKU0038,WH03,1985,90.77,2024-07-29,2024-08-02
PO01182,2023-02-12,SUP04,SKU0003,WH05,2835,20.78,2023-02-26,2023-03-04
PO01183,2023-01-18,SUP08,SKU0061,WH04,2010,140.28,2023-02-11,2023-02-11
PO01184,2024-05-19,SUP05,SKU0046,WH03,3652,102.1,2024-06-17,2024-06-17
PO01185,2024-05-07,SUP07,SKU0036,WH03,1964,12.28,2024-05-19,2024-05-26
PO01186,2024-07-31,SUP05,SKU0056,WH01,3685,59.57,2024-08-30,2024-08-31
PO01187,2023-09-26,SUP09,SKU0007,WH03,3072,59.95,2023-10-24,2023-11-08
PO01188,2024-05-15,SUP05,SKU0029,WH01,2708,106.74,2024-06-11,2024-06-09
PO01189,2023-01-06,SUP10,SKU0033,WH02,3584,138.37,2023-01-25,2023-01-23
PO01190,2024-11-15,SUP10,SKU0076,WH02,1360,187.21,2024-11-29,2024-11-28
PO01191,2024-11-02,SUP06,SKU0097,WH03,114,99.5,2024-11-13,2024-11-10
PO01192,2024-02-13,SUP07,SKU0054,WH02,1164,55.92,2024-02-21,2024-02-20
PO01193,2024-06-28,SUP01,SKU0017,WH01,2089,22.28,2024-07-15,2024-07-14
PO01194,2023-06-11,SUP05,SKU0045,WH02,680,180.73,2023-07-11,2023-07-11
PO01195,2024-05-13,SUP09,SKU0009,WH02,2573,195.67,2024-06-14,2024-06-13
PO01196,2024-02-14,SUP06,SKU0002,WH01,543,15.5,2024-02-26,2024-03-14
PO01197,2024-08-24,SUP06,SKU0080,WH03,2392,73.74,2024-09-03,2024-09-02
PO01198,2024-07-26,SUP07,SKU0072,WH02,3163,192.6,2024-08-06,2024-08-03
PO01199,2023-05-22,SUP02,SKU0069,WH05,3480,64.24,2023-06-26,2023-06-25
PO01200,2023-01-01,SUP06,SKU0079,WH04,62,1.05,2023-01-10,2023-01-09
PO01201,2023-04-16,SUP03,SKU0020,WH05,3546,114.66,2023-04-22,2023-04-26
PO01202,2024-06-19,SUP09,SKU0004,WH03,551,60.61,2024-07-22,2024-07-23
PO01203,2023-08-21,SUP07,SKU0060,WH05,907,181.82,2023-08-29,2023-08-30
PO01204,2023-08-28,SUP06,SKU0077,WH04,4914,139.78,2023-09-05,2023-09-02
PO01205,2024-05-29,SUP09,SKU0011,WH03,3019,6.1,2024-06-30,2024-06-27
PO01206,2023-02-24,SUP04,SKU0049,WH03,4161,153.12,2023-03-11,2023-03-08
PO01207,2023-03-23,SUP04,SKU0023,WH05,4419,159.92,2023-04-05,2023-04-05
PO01208,2023-02-18,SUP04,SKU0037,WH03,3125,49.02,2023-03-02,2023-03-10
PO01209,2024-01-09,SUP08,SKU0060,WH05,2807,20.98,2024-01-30,2024-01-28
PO01210,2024-09-15,SUP10,SKU0030,WH03,805,122.69,2024-09-29,2024-10-17
PO01211,2024-08-13,SUP04,SKU0047,WH01,3934,47.88,2024-08-25,2024-09-11
PO01212,2023-08-22,SUP07,SKU0057,WH05,4094,99.57,2023-09-01,2023-09-01
PO01213,2024-01-12,SUP04,SKU0031,WH04,1418,113.68,2024-01-26,2024-01-26
PO01214,2024-09-26,SUP07,SKU0042,WH04,1820,169.29,2024-10-05,2024-10-05
PO01215,2023-12-17,SUP01,SKU0022,WH03,2567,106.6,2023-12-30,2024-01-03
PO01216,2023-03-19,SUP09,SKU0015,WH04,2326,23.99,2023-04-17,2023-05-04
PO01217,2023-05-30,SUP04,SKU0029,WH04,3093,108.36,2023-06-14,2023-06-14
PO01218,2023-07-25,SUP06,SKU0079,WH01,2293,36.88,2023-08-06,2023-08-20
PO01219,2023-05-01,SUP01,SKU0031,WH05,459,139.32,2023-05-13,2023-05-14
PO01220,2023-11-13,SUP01,SKU0040,WH04,2929,86.62,2023-11-29,2023-12-19
PO01221,2024-11-28,SUP09,SKU0015,WH04,2341,12.97,2024-12-27,2025-01-02
PO01222,2023-06-08,SUP04,SKU0019,WH01,4152,66.37,2023-06-22,2023-06-21
PO01223,2024-12-09,SUP02,SKU0069,WH02,4324,117.06,2025-01-12,2025-01-30
PO01224,2024-03-18,SUP09,SKU0020,WH04,644,36.75,2024-04-17,2024-04-15
PO01225,2023-09-08,SUP06,SKU0079,WH01,2979,151.8,2023-09-21,2023-10-09
PO01226,2024-05-12,SUP10,SKU0082,WH02,897,149.94,2024-05-27,2024-05-24
PO01227,2024-12-26,SUP05,SKU0052,WH05,1019,45.1,2025-01-24,2025-02-12
PO01228,2023-07-11,SUP07,SKU0038,WH03,686,119.24,2023-07-22,2023-07-19
PO01229,2024-10-20,SUP10,SKU0045,WH03,334,174.5,2024-11-07,2024-11-08
PO01230,2024-02-08,SUP03,SKU0018,WH04,3019,165.98,2024-02-15,2024-02-16
PO01231,2024-10-22,SUP07,SKU0068,WH01,78,166.12,2024-11-01,2024-11-02
PO01232,2023-04-23,SUP04,SKU0007,WH01,3850,82.14,2023-05-04,2023-05-02
PO01233,2024-02-28,SUP08,SKU0055,WH02,383,116.63,2024-03-20,2024-03-19
PO01234,2023-09-02,SUP02,SKU0073,WH05,4251,140.13,2023-10-07,2023-10-07
PO01235,2023-12-06,SUP05,SKU0046,WH03,887,116.83,2024-01-06,2024-01-21
PO01236,2023-10-23,SUP01,SKU0005,WH04,4100,65.81,2023-11-09,2023-11-07
PO01237,2023-08-07,SUP03,SKU0003,WH04,4237,87.8,2023-08-13,2023-08-17
PO01238,2024-05-03,SUP08,SKU0072,WH03,3193,153.88,2024-05-24,2024-05-23
PO01239,2024-06-27,SUP04,SKU0004,WH04,1202,157.7,2024-07-11,2024-07-10
PO01240,2024-08-28,SUP04,SKU0049,WH01,3960,124.17,2024-09-12,2024-09-29
PO01241,2024-05-10,SUP02,SKU0058,WH04,3746,92.94,2024-06-16,2024-06-16
PO01242,2023-08-23,SUP09,SKU0012,WH05,2132,88.26,2023-09-22,2023-09-20
PO01243,2024-05-08,SUP05,SKU0039,WH01,182,140.39,2024-06-05,2024-06-14
