investment_firm_lei,DEA,client_ID,invest_dec,within_firm,non_exec,trading_capacity,liq_prov_activity,date_time,validity_period,order_restriction,validity_period_ts,priority_time,priority_size,sequence_no,MIC,order_book_code,fin_instr_ID,receipt_date,order_ID,order_event_type,order_type,order_type_class,limit_price,additional_limit_price,stop_price,pegged_limit_price,transaction_price,currency,leg2_currency,price_notation,buy_sell,order_status,quantity_notation,quantity_currency,initial_quantity,remaining_quantity,displayed_quantity,traded_quantity,MAQ,MES,MES_first,passive_only,passive_aggressive,self_exec_prevention,sl_order_ID,routing_strategy,trading_venue_trans_ID,trading_phases,auction_price,auction_volume,reserved fields
SYNTHLEI0000000E0005,FALSE,CL1011,NONE,,,AOTC,FALSE,2025-07-11T08:02:08.412126Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T08:02:08.412126Z,,304,XMKT,HOTL,ZZ0000000108,2025-07-11T08:02:08.412126Z,100627,CAME,L,LMTO,,,,,,EUR,,MONE,BUYI,,,,1000,0,0,,,,,,,,,,T10062719,,,,
SYNTHLEI0000000H0008,FALSE,CL1008,NONE,,,MTCH,FALSE,2025-07-11T08:02:13.115182Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:02:13.115182Z,,305,XMKT,FXTR,ZZ0000000106,2025-07-11T08:02:13.115182Z,100609,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,60,0,0,,,,,,,,,,T10060922,,,,
SYNTHLEI0000000H0008,FALSE,CL1010,NONE,,,AOTC,FALSE,2025-07-11T08:02:33.420431Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:57:19.420431Z,,306,XMKT,BRVO,ZZ0000000102,2025-07-11T08:02:33.420431Z,100567,FILL,L,,,,,,2.0844,EUR,,MONE,BUYI,,,,,0,,100,,,,,PASV,,,,T10056777,,,,
SYNTHLEI0000000H0008,TRUE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:02:37.070200Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:02:37.070200Z,,307,XMKT,ECHO,ZZ0000000105,2025-07-11T08:02:37.070200Z,100323,NEWO,L,LMTO,7.9475,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,150,150,150,,,,,,,,,,T10032312,,,,
SYNTHLEI0000000A0001,FALSE,NONE,NONE,,,MTCH,FALSE,2025-07-11T08:02:55.147918Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T08:02:55.147918Z,,308,XMKT,ABLE,ZZ0000000101,2025-07-11T08:02:55.147918Z,100440,NEWO,L,LMTO,6.4961,0,0,0,0,EUR,,MONE,SELL,ACTI,,,5,5,5,,,,,,,,,,T10044030,,,,
SYNTHLEI0000000F0006,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:03:04.878006Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:03:04.878006Z,,309,XMKT,ABLE,ZZ0000000101,2025-07-11T08:03:04.878006Z,100113,NEWO,L,LMTO,6.5101,0,0,0,0,EUR,,MONE,SELL,ACTI,,,200,200,200,,,,,,,,,,T10011393,,,,
SYNTHLEI0000000F0006,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:03:05.522006Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:03:04.878006Z,,310,XMKT,ABLE,ZZ0000000101,2025-07-11T08:03:05.522006Z,100113,CAME,L,LMTO,,,,,,EUR,,MONE,SELL,,,,200,0,0,,,,,,,,,,T10011393,,,,
SYNTHLEI0000000C0003,TRUE,CL1005,NONE,,,AOTC,FALSE,2025-07-11T08:03:14.084108Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:56:39.084108Z,,311,XMKT,JULT,ZZ0000000110,2025-07-11T08:03:14.084108Z,100511,PARF,L,,,,,,11.3889,EUR,,MONE,BUYI,,,,,65,,85,,,,,PASV,,,,T10051115,,,,
SYNTHLEI0000000A0001,FALSE,CL1039,NONE,,,MTCH,FALSE,2025-07-11T08:03:18.142331Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:03:18.142331Z,,312,XMKT,JULT,ZZ0000000110,2025-07-11T08:03:18.142331Z,100005,NEWO,M,LMTO,0,0,0,0,0,EUR,,MONE,SELL,ACTI,,,500,500,500,,,,,,,,,,T10000559,,,,
SYNTHLEI0000000B0002,FALSE,CL1002,NONE,,,MTCH,FALSE,2025-07-11T08:03:26.132387Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T08:03:26.132387Z,,313,XMKT,GOLF,ZZ0000000107,2025-07-11T08:03:26.132387Z,100459,NEWO,L,LMTO,4.162,0,0,0,0,EUR,,MONE,SELL,ACTI,,,200,200,200,,,,,,,,,,T10045939,,,,
SYNTHLEI0000000F0006,FALSE,CL1035,NONE,,,AOTC,FALSE,2025-07-11T08:03:30.740160Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T08:03:30.740160Z,,314,XMKT,FXTR,ZZ0000000106,2025-07-11T08:03:30.740160Z,100258,NEWO,L,LMTO,3.1991,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,150,150,150,,,,,,,,,,T10025834,,,,
SYNTHLEI0000000F0006,FALSE,CL1035,NONE,,,AOTC,FALSE,2025-07-11T08:03:31.194160Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T08:03:30.740160Z,,315,XMKT,FXTR,ZZ0000000106,2025-07-11T08:03:31.194160Z,100258,CAME,L,LMTO,,,,,,EUR,,MONE,BUYI,,,,150,0,0,,,,,,,,,,T10025834,,,,
SYNTHLEI0000000A0001,FALSE,NONE,ALGOPT,,,AOTC,FALSE,2025-07-11T08:03:41.188136Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:03:41.188136Z,,316,XMKT,ABLE,ZZ0000000101,2025-07-11T08:03:41.188136Z,100561,CAME,L,,,,,,,EUR,,MONE,SELL,,,,200,0,0,,,,,,,,,,T10056177,,,,
SYNTHLEI0000000D0004,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:03:47.733049Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:03:47.733049Z,,317,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T08:03:47.733049Z,100505,NEWO,L,LMTO,108.0288,0,0,0,0,EUR,,MONE,SELL,ACTI,,,50,50,50,,,,,,,,,,T10050562,,,,
SYNTHLEI0000000G0007,FALSE,CL1021,NONE,,,AOTC,FALSE,2025-07-11T08:04:07.825804Z,IOCV,,9999-12-31T23:59:59.999999Z,2025-07-11T08:04:07.825804Z,,318,XMKT,FXTR,ZZ0000000106,2025-07-11T08:04:07.825804Z,100313,NEWO,L,LMTO,3.1923,0,0,0,0,EUR,,MONE,SELL,ACTI,,,150,150,150,,,,,,,,,,T10031342,,,,
SYNTHLEI0000000C0003,TRUE,CL1005,NONE,,,AOTC,FALSE,2025-07-11T08:04:12.084108Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T07:56:39.084108Z,,319,XMKT,JULT,ZZ0000000110,2025-07-11T08:04:12.084108Z,100511,FILL,L,,,,,,11.3889,EUR,,MONE,BUYI,,,,,0,,65,,,,,AGRE,,,,T10051115,,,,
SYNTHLEI0000000F0006,FALSE,CL1023,NONE,,,AOTC,FALSE,2025-07-11T08:04:13.867167Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:04:13.867167Z,,320,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T08:04:13.867167Z,100192,NEWO,L,LMTO,0.4564,0,0,0,0,EUR,,MONE,SELL,ACTI,,,5,5,5,,,,,,,,,,T10019223,,,,
SYNTHLEI0000000F0006,FALSE,CL1023,NONE,,,AOTC,FALSE,2025-07-11T08:04:14.447167Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:04:13.867167Z,,321,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T08:04:14.447167Z,100192,CAME,L,LMTO,,,,,,EUR,,MONE,SELL,,,,5,0,0,,,,,,,,,,T10019223,,,,
SYNTHLEI0000000B0002,FALSE,CL1017,NONE,,,DEAL,FALSE,2025-07-11T08:04:24.474696Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:04:24.474696Z,,322,XMKT,CHRL,ZZ0000000103,2025-07-11T08:04:24.474696Z,100458,NEWO,L,LMTO,16.2457,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,500,500,500,,,,,,,,,,T10045825,,,,
SYNTHLEI0000000E0005,FALSE,CL1009,NONE,,,AOTC,FALSE,2025-07-11T08:04:45.809387Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:04:45.809387Z,,323,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T08:04:45.809387Z,100220,NEWO,L,LMTO,0.4564,0,0,0,0,EUR,,MONE,SELL,ACTI,,,1,1,1,,,,,,,,,,T10022052,,,,
SYNTHLEI0000000E0005,FALSE,CL1009,NONE,,,AOTC,FALSE,2025-07-11T08:04:46.502387Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:04:46.502387Z,,324,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T08:04:46.502387Z,100220,REME,L,LMTO,0.4563,,,,,EUR,,MONE,SELL,ACTI,,,1,1,1,,,,,,,,,,T10022052,,,,
SYNTHLEI0000000E0005,FALSE,CL1009,NONE,,,AOTC,FALSE,2025-07-11T08:04:50.494387Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:04:50.494387Z,,325,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T08:04:50.494387Z,100220,CAME,L,LMTO,,,,,,EUR,,MONE,SELL,,,,1,0,0,,,,,,,,,,T10022052,,,,
SYNTHLEI0000000C0003,FALSE,CL1005,NONE,,,AOTC,FALSE,2025-07-11T08:05:27.191068Z,IOCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:00:58.191068Z,,326,XMKT,DLTA,ZZ0000000104,2025-07-11T08:05:27.191068Z,100191,FILL,L,,,,,,3.1395,EUR,,MONE,BUYI,,,,,0,,1500,,,,,PASV,,,,T10019163,,,,
SYNTHLEI0000000A0001,FALSE,CL1039,NONE,,,MTCH,FALSE,2025-07-11T08:05:56.142331Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:05:56.142331Z,,327,XMKT,JULT,ZZ0000000110,2025-07-11T08:05:56.142331Z,100005,REME,M,LMTO,11.3653,,,,,EUR,,MONE,SELL,ACTI,,,500,500,500,,,,,,,,,,T10000559,,,,
SYNTHLEI0000000H0008,TRUE,CL1031,NONE,,,AOTC,FALSE,2025-07-11T08:06:14.922319Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:00:34.922319Z,,328,XMKT,FXTR,ZZ0000000106,2025-07-11T08:06:14.922319Z,100451,FILL,L,,,,,,3.1958,EUR,,MONE,SELL,,,,,0,,60,,,,,AGRE,,,,T10045158,,,,
SYNTHLEI0000000H0008,TRUE,CL1002,NONE,,,DEAL,TRUE,2025-07-11T08:06:18.377483Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T08:06:18.377483Z,,329,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T08:06:18.377483Z,100476,CAME,L,,,,,,,EUR,,MONE,SELL,,,,5,0,0,,,,,,,,,,T10047688,,,,
SYNTHLEI0000000G0007,FALSE,CL1013,NONE,,,DEAL,FALSE,2025-07-11T08:06:19.424990Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:00:43.424990Z,,330,XMKT,ECHO,ZZ0000000105,2025-07-11T08:06:19.424990Z,100021,FILL,L,,,,,,7.53,EUR,,MONE,BUYI,,,,,0,,1006,,,,,PASV,,,,T10002134,,,,
SYNTHLEI0000000A0001,FALSE,CL1028,NONE,,,DEAL,FALSE,2025-07-11T08:06:22.554065Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T08:06:22.554065Z,,331,XMKT,CHRL,ZZ0000000103,2025-07-11T08:06:22.554065Z,100524,REME,L,LMTO,16.2493,,,,,EUR,,MONE,BUYI,ACTI,,,200,200,200,,,,,,,,,,T10052443,,,,
SYNTHLEI0000000D0004,FALSE,CL1037,NONE,,,AOTC,FALSE,2025-07-11T08:06:25.288718Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:06:25.288718Z,,332,XMKT,FXTR,ZZ0000000106,2025-07-11T08:06:25.288718Z,100472,NEWO,L,LMTO,3.1921,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10047264,,,,
SYNTHLEI0000000B0002,FALSE,CL1001,NONE,,,DEAL,TRUE,2025-07-11T08:06:26.112581Z,FOKV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:06:26.112581Z,,333,XMKT,FXTR,ZZ0000000106,2025-07-11T08:06:26.112581Z,100230,NEWO,L,LMTO,3.1908,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,20,20,20,,,,,,,,,,T10023050,,,,
SYNTHLEI0000000D0004,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:06:45.733049Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:03:47.733049Z,,334,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T08:06:45.733049Z,100505,PARF,L,,,,,,108.0288,EUR,,MONE,SELL,,,,,40,,10,,,,,PASV,,,,T10050562,,,,
SYNTHLEI0000000C0003,FALSE,CL1001,NONE,,,MTCH,FALSE,2025-07-11T08:06:47.448523Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:06:47.448523Z,,335,XMKT,INDX,ZZ0000000109,2025-07-11T08:06:47.448523Z,100284,NEWO,L,LMTO,0.4635,0,0,0,0,EUR,,MONE,SELL,ACTI,,,150,150,150,,,,,,,,,,T10028462,,,,
SYNTHLEI0000000C0003,FALSE,CL1035,NONE,,,AOTC,FALSE,2025-07-11T08:06:47.944986Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:06:47.944986Z,,336,XMKT,DLTA,ZZ0000000104,2025-07-11T08:06:47.944986Z,100465,NEWO,L,LMTO,3.1418,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,5,5,5,,,,,,,,,,T10046571,,,,
SYNTHLEI0000000B0002,FALSE,CL1001,NONE,,,DEAL,TRUE,2025-07-11T08:06:56.112581Z,FOKV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:06:26.112581Z,,337,XMKT,FXTR,ZZ0000000106,2025-07-11T08:06:56.112581Z,100230,PARF,L,,,,,,3.1908,EUR,,MONE,BUYI,,,,,18,,2,,,,,PASV,,,,T10023050,,,,
SYNTHLEI0000000C0003,FALSE,CL1035,NONE,,,AOTC,FALSE,2025-07-11T08:07:00.944986Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:06:47.944986Z,,338,XMKT,DLTA,ZZ0000000104,2025-07-11T08:07:00.944986Z,100465,FILL,L,,,,,,3.1418,EUR,,MONE,BUYI,,,,,0,,5,,,,,AGRE,,,,T10046571,,,,
SYNTHLEI0000000B0002,FALSE,CL1005,NONE,,,AOTC,FALSE,2025-07-11T08:07:59.877756Z,GTCV,,9999-12-31T23:59:59.999999Z,2025-07-11T08:07:59.877756Z,,339,XMKT,JULT,ZZ0000000110,2025-07-11T08:07:59.877756Z,100412,NEWO,L,LMTO,11.3902,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10041274,,,,
SYNTHLEI0000000D0004,FALSE,CL1034,NONE,,,MTCH,FALSE,2025-07-11T08:08:19.456189Z,FOKV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:08:19.456189Z,,340,XMKT,CHRL,ZZ0000000103,2025-07-11T08:08:19.456189Z,100312,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,200,0,0,,,,,,,,,,T10031245,,,,
SYNTHLEI0000000B0002,FALSE,CL1017,NONE,,,DEAL,FALSE,2025-07-11T08:08:37.474696Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:04:24.474696Z,,341,XMKT,CHRL,ZZ0000000103,2025-07-11T08:08:37.474696Z,100458,PARF,L,,,,,,16.2457,EUR,,MONE,BUYI,,,,,229,,271,,,,,AGRE,,,,T10045825,,,,
SYNTHLEI0000000C0003,FALSE,CL1005,NONE,,,AOTC,FALSE,2025-07-11T08:08:56.595221Z,IOCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T08:08:56.595221Z,,342,XMKT,HOTL,ZZ0000000108,2025-07-11T08:08:56.595221Z,100347,CAME,L,,,,,,,EUR,,MONE,SELL,,,,1500,0,0,,,,,,,,,,T10034773,,,,
SYNTHLEI0000000D0004,FALSE,CL1037,NONE,,,AOTC,FALSE,2025-07-11T08:09:07.288718Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:06:25.288718Z,,343,XMKT,FXTR,ZZ0000000106,2025-07-11T08:09:07.288718Z,100472,FILL,L,,,,,,3.1921,EUR,,MONE,BUYI,,,,,0,,5,,,,,PASV,,,,T10047264,,,,
SYNTHLEI0000000D0004,TRUE,CL1017,NONE,,,MTCH,FALSE,2025-07-11T08:09:11.157121Z,FOKV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:09:11.157121Z,,344,XDRV,OPT25G15.00,ZV0000000202,2025-07-11T08:09:11.157121Z,100588,CAME,L,,,,,,,EUR,,MONE,SELL,,,,20,0,0,,,,,,,,,,T10058855,,,,
SYNTHLEI0000000A0001,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:09:12.025344Z,GTDV,,2025-07-11T23:59:59.999999Z,2025-07-11T08:09:12.025344Z,,345,XMKT,HOTL,ZZ0000000108,2025-07-11T08:09:12.025344Z,100622,NEWO,L,LMTO,3.1828,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,20,20,20,,,,,,,,,,T10062220,,,,
SYNTHLEI0000000H0008,FALSE,CL1017,NONE,,,AOTC,FALSE,2025-07-11T08:09:18.142123Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:09:18.142123Z,,346,XMKT,DLTA,ZZ0000000104,2025-07-11T08:09:18.142123Z,100564,NEWO,L,LMTO,3.131,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,1500,1500,1500,,,,,,,,,,T10056461,,,,
SYNTHLEI0000000A0001,FALSE,CL1028,NONE,,,DEAL,FALSE,2025-07-11T08:09:19.554065Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:56:30.554065Z,,347,XMKT,CHRL,ZZ0000000103,2025-07-11T08:09:19.554065Z,100524,PARF,L,,,,,,16.2493,EUR,,MONE,BUYI,,,,,119,,81,,,,,AGRE,,,,T10052443,,,,
SYNTHLEI0000000E0005,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:09:29.619350Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:09:29.619350Z,,348,XMKT,ECHO,ZZ0000000105,2025-07-11T08:09:29.619350Z,100055,NEWO,L,LMTO,7.9294,0,0,0,0,EUR,,MONE,SELL,ACTI,,,60,60,60,,,,,,,,,,T10005532,,,,
SYNTHLEI0000000E0005,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:09:33.272350Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:09:33.272350Z,,349,XMKT,ECHO,ZZ0000000105,2025-07-11T08:09:33.272350Z,100055,REME,L,LMTO,7.9304,,,,,EUR,,MONE,SELL,ACTI,,,60,60,60,,,,,,,,,,T10005532,,,,
SYNTHLEI0000000E0005,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:09:34.345350Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:09:34.345350Z,,350,XMKT,ECHO,ZZ0000000105,2025-07-11T08:09:34.345350Z,100055,REME,L,LMTO,7.9243,,,,,EUR,,MONE,SELL,ACTI,,,60,60,60,,,,,,,,,,T10005532,,,,
SYNTHLEI0000000E0005,FALSE,NONE,NONE,,,AOTC,FALSE,2025-07-11T08:09:36.309350Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:09:36.309350Z,,351,XMKT,ECHO,ZZ0000000105,2025-07-11T08:09:36.309350Z,100055,CAME,L,LMTO,,,,,,EUR,,MONE,SELL,,,,60,0,0,,,,,,,,,,T10005532,,,,
SYNTHLEI0000000B0002,FALSE,CL1005,NONE,,,MTCH,FALSE,2025-07-11T08:09:50.396754Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T08:09:50.396754Z,,352,XMKT,JULT,ZZ0000000110,2025-07-11T08:09:50.396754Z,100167,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,200,0,0,,,,,,,,,,T10016768,,,,
SYNTHLEI0000000G0007,FALSE,CL1008,NONE,,,AOTC,FALSE,2025-07-11T08:10:16.373039Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:10:16.373039Z,,353,XMKT,HOTL,ZZ0000000108,2025-07-11T08:10:16.373039Z,100219,NEWO,L,LMTO,3.3249,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,1000,1000,1000,,,,,,,,,,T10021973,,,,
SYNTHLEI0000000C0003,FALSE,NONE,NONE,,,DEAL,FALSE,2025-07-11T08:10:37.615445Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T08:10:37.615445Z,,354,XMKT,GOLF,ZZ0000000107,2025-07-11T08:10:37.615445Z,100485,NEWO,L,LMTO,4.1636,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,1000,1000,1000,,,,,,,,,,T10048561,,,,
SYNTHLEI0000000B0002,FALSE,CL1013,NONE,,,AOTC,FALSE,2025-07-11T08:10:39.506478Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:10:39.506478Z,,355,XMKT,ECHO,ZZ0000000105,2025-07-11T08:10:39.506478Z,100456,NEWO,L,LMTO,7.9243,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,1500,1500,1500,,,,,,,,,,T10045614,,,,
SYNTHLEI0000000A0001,FALSE,CL1039,NONE,,,MTCH,FALSE,2025-07-11T08:11:09.142331Z,DAVY,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:03:18.142331Z,,356,XMKT,JULT,ZZ0000000110,2025-07-11T08:11:09.142331Z,100005,FILL,M,,,,,,11.4,EUR,,MONE,SELL,,,,,0,,500,,,,,PASV,,,,T10000559,,,,
SYNTHLEI0000000D0004,FALSE,CL1037,NONE,,,MTCH,FALSE,2025-07-11T08:11:57.974954Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:11:57.974954Z,,357,XDRV,FTSE25T4900,ZV0000000201,2025-07-11T08:11:57.974954Z,100441,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,50,0,0,,,,,,,,,,T10044199,,,,
SYNTHLEI0000000C0003,FALSE,CL1038,NONE,,,AOTC,FALSE,2025-07-11T08:12:09.148979Z,DAVY,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:12:09.148979Z,,358,XMKT,HOTL,ZZ0000000108,2025-07-11T08:12:09.148979Z,100414,NEWO,L,LMTO,3.1821,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,40,40,40,,,,,,,,,,T10041449,,,,
SYNTHLEI0000000C0003,FALSE,NONE,NONE,,,DEAL,FALSE,2025-07-11T08:12:17.615445Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T08:12:17.615445Z,,359,XMKT,GOLF,ZZ0000000107,2025-07-11T08:12:17.615445Z,100485,REME,L,LMTO,4.1608,,,,,EUR,,MONE,BUYI,ACTI,,,1000,1000,1000,,,,,,,,,,T10048561,,,,
SYNTHLEI0000000A0001,FALSE,CL1028,NONE,,,DEAL,FALSE,2025-07-11T08:12:22.554065Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T07:56:30.554065Z,,360,XMKT,CHRL,ZZ0000000103,2025-07-11T08:12:22.554065Z,100524,PARF,L,,,,,,16.2493,EUR,,MONE,BUYI,,,,,81,,38,,,,,AGRE,,,,T10052443,,,,
SYNTHLEI0000000B0002,FALSE,CL1001,NONE,,,DEAL,TRUE,2025-07-11T08:12:26.112581Z,FOKV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:12:26.112581Z,,361,XMKT,FXTR,ZZ0000000106,2025-07-11T08:12:26.112581Z,100230,CAME,L,,,,,,,EUR,,MONE,BUYI,,,,20,0,0,,,,,,,,,,T10023050,,,,
SYNTHLEI0000000G0007,FALSE,CL1021,NONE,,,AOTC,FALSE,2025-07-11T08:12:42.825804Z,IOCV,,9999-12-31T23:59:59.999999Z,2025-07-11T08:12:42.825804Z,,362,XMKT,FXTR,ZZ0000000106,2025-07-11T08:12:42.825804Z,100313,REME,L,LMTO,3.1937,,,,,EUR,,MONE,SELL,ACTI,,,150,150,150,,,,,,,,,,T10031342,,,,
SYNTHLEI0000000D0004,FALSE,CL1038,NONE,,,DEAL,TRUE,2025-07-11T08:12:56.175522Z,GTDV,VFAR,2025-07-11T23:59:59.999999Z,2025-07-11T08:12:56.175522Z,,363,XMKT,ABLE,ZZ0000000101,2025-07-11T08:12:56.175522Z,100292,NEWO,L,LMTO,6.512,0,0,0,0,EUR,,MONE,BUYI,ACTI,,,1000,1000,1000,,,,,,,,,,T10029299,,,,
SYNTHLEI0000000C0003,FALSE,NONE,NONE,,,DEAL,FALSE,2025-07-11T08:13:38.615445Z,GTCV,VFCR,9999-12-31T23:59:59.999999Z,2025-07-11T08:10:37.615445Z,,364,XMKT,GOLF,ZZ0000000107,2025-07-11T08:13:38.615445Z,100485,PARF,L,,,,,,4.1608,EUR,,MONE,BUYI,,,,,683,,317,,,,,PASV,,,,T10048561,,,,
SYNTHLEI0000000C0003,FALSE,CL1032,NONE,,,AOTC,FALSE,2025-07-11T08:14:01.902218Z,DAVY,,2025-07-11T23:59:59.999999Z,2025-07-11T08:14:01.902218Z,,365,XMKT,HOTL,ZZ0000000108,2025-07-11T08:14:01.902218Z,100299,NEWO,L,LMTO,3.1756,0,0,0,0,EUR,,MONE,SELL,ACTI,,,40,40,40,,,,,,,,,,T10029954,,,,
SYNTHLEI0000000H0008,FALSE,CL1017,NONE,,,AOTC,FALSE,2025-07-11T08:14:10.142123Z,GTDV,VFCR,2025-07-11T23:59:59.999999Z,2025-07-11T08:09:18.142123Z,,366,XMKT,DLTA,ZZ0000000104,2025-07-11T08:14:10.142123Z,100564,FILL,L,,,,,,3.131,EUR,,MONE,BUYI,,,,,0,,1500,,,,,AGRE,,,,T10056461,,,,
SYNTHLEI0000000B0002,FALSE,CL1017,NONE,,,DEAL,FALSE,2025-07-11T08:14:15.474696Z,GTCV,VFAR,9999-12-31T23:59:59.999999Z,2025-07-11T08:04:24.474696Z,,367,XMKT,CHRL,ZZ0000000103,2025-07-11T08:14:15.474696Z,100458,FILL,L,,,,,,16.2457,EUR,,MONE,BUYI,,,,,0,,229,,,,,PASV,,,,T10045825,,,,
