CallID,CallDate,CallTime,RepID,HCPID,CallOutcome,IsConnected,DurationMinutes,AfterCallWorkMinutes,AHT_Minutes,IsMeaningfulInteraction,InteractionType,Script,AIRecommended,AIFollowed,ScheduledTime,IsScheduleAdherent,Drug,TherapyArea,NotesTaken,FollowUpScheduled,HCPSentimentScore,Channel,ScriptDeviation,CallQualityScore,AdverseEventFlagged
CALL-004772,2025-11-28,18:03,REP-006,HCP-0395,Connected,1,10.7,4.1,14.8,1,Brief Check-in,Script A - Empathetic,1,1,18:15,1,DrugAlpha-100mg,Immunology,1,0,4.1,Phone,0,9.4,0
CALL-004773,2025-12-27,18:32,REP-010,HCP-0178,Voicemail,0,0.1,0.5,0.6,0,N/A,Script B - Direct,1,0,17:18,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-004774,2025-12-25,23:17,REP-003,HCP-0228,Connected,1,6.7,2.6,9.3,1,Brief Check-in,Script B - Direct,1,1,20:39,1,NeuroX-75mg,Neurology,1,1,3.6,Phone,0,5.5,0
CALL-004775,2025-07-26,18:16,REP-013,HCP-0464,Gatekeeper Block,0,1.3,0.2,1.6,0,N/A,Script A - Empathetic,1,0,20:59,0,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-004776,2025-08-03,22:17,REP-003,HCP-0446,No Answer,0,1.1,0.2,1.4,0,N/A,Script A - Empathetic,1,1,21:24,0,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-004777,2025-11-12,16:16,REP-020,HCP-0472,Connected,1,8.7,4.2,13.0,0,Scientific Discussion,Script B - Direct,0,0,22:16,1,DrugAlpha-100mg,Immunology,1,0,2.9,Email,0,5.3,0
CALL-004778,2026-02-28,18:02,REP-010,HCP-0059,Connected,1,9.5,1.7,11.2,1,Scientific Discussion,Script B - Direct,0,0,17:07,1,DrugAlpha-100mg,Cardiology,1,0,3.9,Phone,0,3.2,0
CALL-004779,2026-02-07,23:41,REP-012,HCP-0459,Gatekeeper Block,0,0.4,0.4,0.8,0,N/A,Script B - Direct,0,0,23:07,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-004780,2026-02-25,17:24,REP-006,HCP-0292,Wrong Number,0,0.6,0.8,1.4,0,N/A,Script A - Empathetic,0,0,23:26,1,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-004781,2026-03-16,22:47,REP-010,HCP-0251,Connected,1,16.2,2.4,18.6,1,Clinical Data Review,Script A - Empathetic,1,1,18:47,1,DrugGamma-200mg,Rare Disease,1,1,2.1,Phone,0,5.1,0
CALL-004782,2026-02-25,16:03,REP-018,HCP-0252,Connected,1,8.1,2.7,10.9,1,Scientific Discussion,Script A - Empathetic,1,1,17:04,1,DrugGamma-200mg,Neurology,1,1,4.6,Phone,0,5.9,0
CALL-004783,2025-10-29,16:35,REP-023,HCP-0487,Connected,1,10.5,2.7,13.2,1,Product Info,Script B - Direct,1,1,16:19,1,CardioPlus-25mg,Rare Disease,1,0,2.4,Phone,0,5.7,0
CALL-004784,2026-02-07,20:54,REP-013,HCP-0030,Voicemail,0,0.8,0.2,1.0,0,N/A,Script B - Direct,1,1,19:44,0,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-004785,2026-02-13,22:16,REP-025,HCP-0163,Connected,1,6.8,2.7,9.5,1,Patient Case Discussion,Script B - Direct,1,1,20:04,0,NeuroX-75mg,Cardiology,1,1,3.1,Phone,0,4.3,0
CALL-004786,2026-02-10,18:29,REP-013,HCP-0121,Connected,1,13.6,3.9,17.5,0,Brief Check-in,Script A - Empathetic,0,0,20:51,1,CardioPlus-25mg,Immunology,1,0,1.3,Email,0,2.5,0
CALL-004787,2025-07-01,19:50,REP-004,HCP-0100,Connected,1,16.4,1.7,18.0,1,Product Info,Script A - Empathetic,1,0,22:45,1,CardioPlus-25mg,Immunology,1,1,4.6,Video,0,5.0,0
CALL-004788,2025-08-02,17:03,REP-014,HCP-0367,Voicemail,0,0.9,0.6,1.5,0,N/A,Script A - Empathetic,1,1,20:29,0,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-004789,2026-01-05,22:15,REP-011,HCP-0225,Voicemail,0,1.3,0.9,2.2,0,N/A,Script B - Direct,1,0,23:39,1,DrugGamma-200mg,Neurology,0,0,,Phone,0,,0
CALL-004790,2025-08-03,22:53,REP-013,HCP-0093,Gatekeeper Block,0,1.1,0.4,1.5,0,N/A,Script B - Direct,0,0,17:59,0,NeuroX-75mg,Rare Disease,0,0,,Phone,0,,0
CALL-004791,2025-08-14,16:32,REP-017,HCP-0400,Voicemail,0,0.1,0.7,0.9,0,N/A,Script A - Empathetic,0,0,19:12,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-004792,2025-09-30,16:23,REP-005,HCP-0259,Connected,1,6.7,0.2,6.9,0,Scientific Discussion,Script B - Direct,1,0,22:49,1,DrugBeta-50mg,Rare Disease,1,0,3.5,Phone,0,2.8,0
CALL-004793,2026-04-20,19:10,REP-007,HCP-0340,Voicemail,0,0.6,0.2,0.8,0,N/A,Script A - Empathetic,1,1,21:06,1,DrugAlpha-100mg,Rare Disease,0,0,,Phone,1,,0
CALL-004794,2025-12-29,18:11,REP-011,HCP-0290,No Answer,0,1.2,0.4,1.6,0,N/A,Script A - Empathetic,1,1,17:17,1,DrugBeta-50mg,Oncology,0,0,,Email,0,,0
CALL-004795,2025-10-18,16:07,REP-016,HCP-0027,Voicemail,0,1.3,1.0,2.3,0,N/A,Script A - Empathetic,0,0,23:52,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-004796,2025-12-17,20:00,REP-011,HCP-0371,Gatekeeper Block,0,0.4,0.5,0.9,0,N/A,Script A - Empathetic,1,0,18:07,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-004797,2025-09-10,21:21,REP-020,HCP-0225,Voicemail,0,0.3,0.9,1.2,0,N/A,Script B - Direct,0,0,19:58,1,DrugBeta-50mg,Neurology,0,0,,Phone,0,,0
CALL-004798,2025-08-02,21:04,REP-012,HCP-0233,Connected,1,9.0,1.4,10.4,1,Product Info,Script A - Empathetic,0,0,23:04,1,DrugBeta-50mg,Immunology,0,0,1.9,Video,0,7.3,0
CALL-004799,2026-02-09,20:16,REP-007,HCP-0135,Voicemail,0,1.0,0.6,1.6,0,N/A,Script B - Direct,0,0,22:42,1,NeuroX-75mg,Cardiology,0,0,,Email,1,,0
CALL-004800,2025-08-03,23:27,REP-012,HCP-0233,Voicemail,0,0.4,0.9,1.3,0,N/A,Script B - Direct,1,0,17:55,1,DrugAlpha-100mg,Immunology,0,0,,Phone,0,,0
CALL-004801,2026-03-22,17:56,REP-009,HCP-0291,Connected,1,5.2,5.2,10.5,1,Patient Case Discussion,Script B - Direct,1,0,16:50,0,NeuroX-75mg,Immunology,1,1,4.5,Phone,0,6.6,0
CALL-004802,2025-09-29,18:21,REP-017,HCP-0382,Voicemail,0,0.3,0.4,0.7,0,N/A,Script A - Empathetic,0,0,18:54,1,DrugAlpha-100mg,Immunology,0,0,,Phone,0,,0
CALL-004803,2025-09-28,22:30,REP-010,HCP-0092,Connected,1,14.1,5.5,19.6,1,Product Info,Script B - Direct,1,1,20:25,1,DrugAlpha-100mg,Rare Disease,1,1,1.8,Phone,0,4.3,0
CALL-004804,2025-12-17,18:38,REP-014,HCP-0356,Voicemail,0,0.8,0.7,1.6,0,N/A,Script B - Direct,1,0,17:19,0,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-004805,2026-02-22,22:30,REP-012,HCP-0238,No Answer,0,1.3,0.5,1.8,0,N/A,Script B - Direct,1,0,19:12,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,0,,0
CALL-004806,2026-01-20,23:14,REP-009,HCP-0410,Connected,1,10.9,1.4,12.3,0,Patient Case Discussion,Script A - Empathetic,1,0,23:04,0,DrugAlpha-100mg,Immunology,1,0,2.3,Phone,0,4.6,0
CALL-004807,2025-11-16,17:21,REP-005,HCP-0261,Gatekeeper Block,0,0.6,1.0,1.7,0,N/A,Script B - Direct,0,0,21:05,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-004808,2025-08-27,21:04,REP-013,HCP-0149,Connected,1,11.1,3.9,15.0,0,Product Info,Script B - Direct,1,1,22:17,1,NeuroX-75mg,Oncology,1,0,2.4,Phone,0,1.5,0
CALL-004809,2026-02-16,19:47,REP-009,HCP-0055,Gatekeeper Block,0,0.6,0.4,1.0,0,N/A,Script B - Direct,1,0,21:47,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-004810,2025-11-25,21:38,REP-023,HCP-0093,Connected,1,16.8,3.3,20.1,0,Product Info,Script A - Empathetic,1,0,21:14,1,DrugGamma-200mg,Rare Disease,1,0,4.3,Phone,1,2.8,0
CALL-004811,2025-10-31,21:01,REP-025,HCP-0330,Voicemail,0,0.8,0.2,1.1,0,N/A,Script B - Direct,1,1,19:47,1,DrugAlpha-100mg,Rare Disease,0,0,,Phone,0,,0
CALL-004812,2025-11-24,19:34,REP-012,HCP-0254,Gatekeeper Block,0,1.1,0.2,1.3,0,N/A,Script A - Empathetic,1,0,18:42,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-004813,2025-09-23,16:27,REP-012,HCP-0009,Connected,1,13.4,5.2,18.6,1,Clinical Data Review,Script A - Empathetic,0,0,21:54,1,NeuroX-75mg,Rare Disease,1,1,2.1,Email,0,5.0,0
CALL-004814,2025-08-09,16:02,REP-014,HCP-0427,Wrong Number,0,0.4,0.3,0.6,0,N/A,Script A - Empathetic,1,1,19:55,1,NeuroX-75mg,Cardiology,0,0,,Phone,0,,0
CALL-004815,2026-02-27,22:08,REP-023,HCP-0414,Gatekeeper Block,0,0.6,0.6,1.2,0,N/A,Script B - Direct,1,1,21:25,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-004816,2025-08-12,21:38,REP-023,HCP-0117,Connected,1,9.4,2.2,11.6,0,Scientific Discussion,Script A - Empathetic,1,0,20:56,1,DrugBeta-50mg,Immunology,1,0,1.5,Phone,1,2.9,0
CALL-004817,2025-07-13,21:06,REP-025,HCP-0170,No Answer,0,1.0,0.4,1.5,0,N/A,Script B - Direct,1,1,19:07,1,NeuroX-75mg,Immunology,0,0,,Video,0,,0
CALL-004818,2026-03-01,19:06,REP-012,HCP-0414,Voicemail,0,0.2,0.5,0.7,0,N/A,Script B - Direct,0,0,18:34,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-004819,2025-11-03,21:38,REP-011,HCP-0466,Voicemail,0,0.7,0.2,1.0,0,N/A,Script B - Direct,1,0,23:49,1,CardioPlus-25mg,Cardiology,0,0,,Email,0,,0
CALL-004820,2026-03-05,20:02,REP-008,HCP-0230,No Answer,0,1.1,0.5,1.7,0,N/A,Script A - Empathetic,0,0,17:14,1,DrugGamma-200mg,Cardiology,0,0,,Phone,0,,0
CALL-004821,2025-10-25,17:51,REP-012,HCP-0282,Connected,1,9.0,3.9,12.9,0,Brief Check-in,Script A - Empathetic,1,1,16:22,1,CardioPlus-25mg,Rare Disease,1,0,4.9,Phone,0,2.0,0
CALL-004822,2026-03-13,20:24,REP-011,HCP-0286,Connected,1,2.5,6.3,8.8,0,Brief Check-in,Script B - Direct,0,0,21:09,0,DrugGamma-200mg,Rare Disease,1,0,1.0,Phone,0,4.2,0
CALL-004823,2025-09-11,19:43,REP-024,HCP-0041,Connected,1,10.7,2.0,12.8,1,Follow-up Scheduling,Script B - Direct,0,0,17:11,1,DrugAlpha-100mg,Neurology,1,1,2.6,Phone,0,4.0,0
CALL-004824,2025-12-06,20:38,REP-003,HCP-0452,Voicemail,0,1.1,0.9,2.0,0,N/A,Script B - Direct,1,1,18:26,1,DrugAlpha-100mg,Rare Disease,0,0,,Phone,0,,0
CALL-004825,2025-07-24,17:42,REP-008,HCP-0481,Connected,1,4.1,4.0,8.1,0,Clinical Data Review,Script A - Empathetic,1,1,22:57,0,DrugGamma-200mg,Cardiology,1,0,4.1,Email,0,1.9,0
CALL-004826,2026-04-22,23:46,REP-021,HCP-0001,Connected,1,12.3,2.3,14.6,1,Clinical Data Review,Script A - Empathetic,1,1,18:08,1,DrugGamma-200mg,Oncology,1,0,1.3,Video,0,5.2,0
CALL-004827,2025-09-07,16:25,REP-012,HCP-0301,Connected,1,18.0,3.3,21.3,1,Brief Check-in,Script A - Empathetic,0,0,22:13,1,NeuroX-75mg,Immunology,0,0,3.3,Phone,0,5.5,0
CALL-004828,2025-11-07,16:39,REP-025,HCP-0331,Connected,1,14.2,3.2,17.4,1,Product Info,Script A - Empathetic,0,0,18:10,1,NeuroX-75mg,Immunology,1,0,3.4,Phone,0,8.6,0
CALL-004829,2026-03-06,18:19,REP-019,HCP-0020,Connected,1,7.0,3.3,10.4,1,Follow-up Scheduling,Script B - Direct,0,0,17:07,1,CardioPlus-25mg,Cardiology,1,0,1.9,Phone,0,5.5,0
CALL-004830,2026-04-09,16:33,REP-017,HCP-0480,No Answer,0,1.3,0.3,1.7,0,N/A,Script A - Empathetic,1,1,19:43,1,DrugBeta-50mg,Immunology,0,0,,Phone,0,,0
CALL-004831,2025-12-01,17:50,REP-010,HCP-0298,Connected,1,8.9,5.9,14.9,1,Product Info,Script B - Direct,1,1,18:24,1,DrugGamma-200mg,Rare Disease,1,0,4.1,Phone,0,5.3,0
CALL-004832,2025-11-18,19:26,REP-006,HCP-0494,Voicemail,0,0.9,0.2,1.1,0,N/A,Script A - Empathetic,1,1,22:55,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-004833,2025-07-11,21:31,REP-009,HCP-0430,Connected,1,15.5,3.8,19.3,1,Patient Case Discussion,Script A - Empathetic,1,1,19:04,0,DrugAlpha-100mg,Oncology,1,1,1.7,Phone,0,3.4,0
CALL-004834,2025-07-13,16:35,REP-007,HCP-0278,Gatekeeper Block,0,1.0,0.8,1.8,0,N/A,Script B - Direct,0,0,17:49,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-004835,2025-12-24,19:23,REP-017,HCP-0459,Connected,1,2.2,0.3,2.5,0,Brief Check-in,Script A - Empathetic,0,0,23:05,1,CardioPlus-25mg,Oncology,1,0,3.3,Phone,0,4.6,0
CALL-004836,2026-01-14,21:42,REP-002,HCP-0033,No Answer,0,1.3,0.7,1.9,0,N/A,Script B - Direct,0,0,22:14,1,DrugAlpha-100mg,Oncology,0,0,,Phone,0,,0
CALL-004837,2026-04-27,21:55,REP-019,HCP-0084,Wrong Number,0,1.1,0.6,1.6,0,N/A,Script A - Empathetic,1,0,23:34,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-004838,2026-04-18,23:54,REP-003,HCP-0309,Connected,1,1,3.3,4.3,0,Product Info,Script B - Direct,0,0,23:49,1,DrugAlpha-100mg,Rare Disease,1,0,3.7,Phone,0,3.0,0
CALL-004839,2026-02-12,19:42,REP-023,HCP-0281,Voicemail,0,0.3,0.3,0.6,0,N/A,Script B - Direct,1,1,18:57,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,0,,0
CALL-004840,2025-08-03,17:03,REP-006,HCP-0438,No Answer,0,0.8,0.7,1.5,0,N/A,Script B - Direct,0,0,18:24,1,NeuroX-75mg,Cardiology,0,0,,Phone,0,,0
CALL-004841,2026-03-14,23:52,REP-004,HCP-0395,Connected,1,6.8,5.5,12.4,0,Clinical Data Review,Script B - Direct,0,0,21:42,1,NeuroX-75mg,Immunology,1,0,5.0,Phone,0,4.5,0
CALL-004842,2026-01-17,20:16,REP-018,HCP-0145,No Answer,0,1.3,0.2,1.5,0,N/A,Script A - Empathetic,1,1,22:22,1,DrugAlpha-100mg,Rare Disease,0,0,,Phone,0,,0
CALL-004843,2026-04-25,20:09,REP-005,HCP-0478,Connected,1,9.7,1.5,11.2,1,Brief Check-in,Script A - Empathetic,1,1,19:02,1,DrugGamma-200mg,Rare Disease,1,0,2.8,Phone,0,8.4,0
CALL-004844,2026-01-17,18:25,REP-004,HCP-0280,No Answer,0,1.1,0.5,1.6,0,N/A,Script B - Direct,1,1,20:40,1,DrugAlpha-100mg,Neurology,0,0,,Phone,0,,0
CALL-004845,2026-04-28,20:36,REP-025,HCP-0130,Voicemail,0,0.8,0.2,1.0,0,N/A,Script A - Empathetic,1,0,20:59,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,0,,0
CALL-004846,2026-03-18,16:33,REP-018,HCP-0289,Gatekeeper Block,0,0.3,0.3,0.7,0,N/A,Script B - Direct,0,0,23:07,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-004847,2026-04-06,18:55,REP-024,HCP-0164,Gatekeeper Block,0,0.8,0.5,1.4,0,N/A,Script A - Empathetic,0,0,17:04,1,CardioPlus-25mg,Rare Disease,0,0,,Email,0,,0
CALL-004848,2026-04-09,16:36,REP-016,HCP-0089,Gatekeeper Block,0,1.0,0.7,1.7,0,N/A,Script B - Direct,1,0,23:53,1,DrugBeta-50mg,Rare Disease,0,0,,Email,0,,0
CALL-004849,2026-04-04,21:41,REP-001,HCP-0045,Voicemail,0,1.4,0.4,1.8,0,N/A,Script A - Empathetic,1,1,19:10,0,DrugAlpha-100mg,Rare Disease,0,0,,Phone,1,,0
CALL-004850,2025-09-07,23:10,REP-002,HCP-0364,Connected,1,17.2,3.7,20.9,1,Patient Case Discussion,Script A - Empathetic,0,0,17:08,1,CardioPlus-25mg,Immunology,1,0,4.1,Phone,0,6.3,0
CALL-004851,2025-10-01,23:54,REP-001,HCP-0156,Connected,1,11.3,4.6,15.9,1,Follow-up Scheduling,Script A - Empathetic,1,1,16:12,1,NeuroX-75mg,Neurology,1,0,1.5,Phone,0,7.6,0
CALL-004852,2025-07-23,17:12,REP-021,HCP-0215,Connected,1,15.9,1.9,17.8,0,Brief Check-in,Script A - Empathetic,0,0,20:59,1,DrugAlpha-100mg,Neurology,1,0,1.2,Phone,0,6.4,0
CALL-004853,2026-03-26,22:51,REP-008,HCP-0034,Connected,1,10.1,6.4,16.5,1,Product Info,Script B - Direct,1,1,22:50,0,NeuroX-75mg,Neurology,1,1,4.7,Phone,0,9.4,0
CALL-004854,2026-04-08,20:29,REP-016,HCP-0168,Connected,1,23.1,1.7,24.7,0,Scientific Discussion,Script A - Empathetic,0,0,18:23,1,CardioPlus-25mg,Rare Disease,0,0,4.5,Phone,0,3.9,0
CALL-004855,2026-03-04,19:19,REP-006,HCP-0284,Connected,1,16.7,3.9,20.6,0,Brief Check-in,Script A - Empathetic,1,1,23:23,1,DrugBeta-50mg,Oncology,1,0,1.6,Phone,0,5.1,0
CALL-004856,2026-01-14,21:35,REP-016,HCP-0303,Connected,1,6.5,2.3,8.8,0,Scientific Discussion,Script B - Direct,0,0,23:15,1,DrugBeta-50mg,Immunology,1,0,1.9,Phone,0,2.9,0
CALL-004857,2025-12-09,20:09,REP-012,HCP-0408,Connected,1,9.0,3.9,12.9,1,Clinical Data Review,Script A - Empathetic,1,1,17:00,1,DrugAlpha-100mg,Rare Disease,1,1,4.2,Phone,0,5.3,0
CALL-004858,2025-08-15,20:53,REP-008,HCP-0265,No Answer,0,0.3,0.6,0.9,0,N/A,Script A - Empathetic,1,1,23:40,1,DrugBeta-50mg,Oncology,0,0,,Phone,0,,0
CALL-004859,2025-09-21,20:38,REP-005,HCP-0445,Connected,1,10.4,3.6,14.0,1,Patient Case Discussion,Script A - Empathetic,1,0,17:32,1,CardioPlus-25mg,Immunology,1,1,2.9,Phone,0,5.1,0
CALL-004860,2026-01-03,17:17,REP-014,HCP-0093,Connected,1,12.1,2.6,14.7,1,Clinical Data Review,Script A - Empathetic,0,0,16:20,1,NeuroX-75mg,Rare Disease,1,0,4.9,Email,0,5.4,0
CALL-004861,2025-11-25,22:07,REP-004,HCP-0293,Voicemail,0,1.4,0.5,1.9,0,N/A,Script B - Direct,1,1,22:26,1,NeuroX-75mg,Oncology,0,0,,Phone,0,,0
CALL-004862,2025-10-11,20:26,REP-005,HCP-0447,Connected,1,7.5,5.5,12.9,0,Follow-up Scheduling,Script B - Direct,1,1,23:14,1,DrugAlpha-100mg,Rare Disease,1,0,1.2,Email,0,2.7,0
CALL-004863,2026-02-24,18:07,REP-014,HCP-0167,Connected,1,9.4,2.2,11.6,1,Scientific Discussion,Script A - Empathetic,1,0,23:01,1,DrugBeta-50mg,Immunology,1,0,3.7,Phone,0,7.2,0
CALL-004864,2026-04-24,17:44,REP-016,HCP-0471,Connected,1,7.7,3.0,10.7,1,Patient Case Discussion,Script B - Direct,1,1,21:20,1,DrugGamma-200mg,Rare Disease,1,0,4.0,Phone,0,5.1,0
CALL-004865,2025-09-06,18:14,REP-018,HCP-0287,Connected,1,17.3,0.7,18.0,0,Brief Check-in,Script A - Empathetic,0,0,17:13,1,DrugGamma-200mg,Oncology,1,0,3.9,Phone,0,4.8,0
CALL-004866,2026-01-14,17:03,REP-022,HCP-0064,Voicemail,0,1.2,0.4,1.6,0,N/A,Script A - Empathetic,1,0,18:00,1,DrugGamma-200mg,Rare Disease,0,0,,Phone,0,,0
CALL-004867,2026-04-09,21:21,REP-013,HCP-0205,Wrong Number,0,0.8,0.5,1.3,0,N/A,Script B - Direct,1,1,17:32,1,DrugAlpha-100mg,Neurology,0,0,,Phone,1,,0
CALL-004868,2026-04-04,16:37,REP-010,HCP-0457,Connected,1,12.4,2.1,14.5,1,Clinical Data Review,Script A - Empathetic,1,1,22:28,1,DrugAlpha-100mg,Cardiology,1,1,2.9,Video,0,4.9,0
CALL-004869,2026-03-30,21:56,REP-024,HCP-0174,Connected,1,7.6,3.2,10.8,1,Brief Check-in,Script B - Direct,1,1,20:57,1,CardioPlus-25mg,Neurology,1,0,2.2,Email,0,6.8,0
CALL-004870,2025-08-13,18:23,REP-003,HCP-0342,Connected,1,10.6,4.1,14.6,1,Clinical Data Review,Script A - Empathetic,1,1,16:41,1,DrugAlpha-100mg,Neurology,1,1,2.2,Video,1,4.6,0
CALL-004871,2025-11-20,19:40,REP-003,HCP-0120,Connected,1,4.0,3.9,7.9,0,Patient Case Discussion,Script B - Direct,0,0,23:54,0,DrugBeta-50mg,Rare Disease,1,0,3.2,Phone,0,6.2,0
CALL-004872,2025-12-29,23:35,REP-014,HCP-0492,Connected,1,12.0,0.2,12.2,1,Brief Check-in,Script A - Empathetic,1,1,17:36,1,DrugBeta-50mg,Cardiology,1,1,2.9,Phone,0,5.7,0
CALL-004873,2026-01-26,20:28,REP-007,HCP-0276,Gatekeeper Block,0,0.8,0.2,1.0,0,N/A,Script B - Direct,1,1,16:54,0,NeuroX-75mg,Neurology,0,0,,Email,0,,0
CALL-004874,2025-10-30,16:21,REP-005,HCP-0296,No Answer,0,0.2,0.4,0.5,0,N/A,Script B - Direct,1,1,23:19,1,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-004875,2025-07-22,20:22,REP-019,HCP-0341,Voicemail,0,1.5,0.5,2.0,0,N/A,Script B - Direct,1,1,21:47,1,DrugBeta-50mg,Rare Disease,0,0,,Email,0,,0
CALL-004876,2025-11-11,16:11,REP-011,HCP-0174,Connected,1,2.9,3.3,6.2,0,Follow-up Scheduling,Script B - Direct,1,1,17:57,0,DrugAlpha-100mg,Neurology,0,0,3.5,Email,0,4.6,0
CALL-004877,2026-01-28,21:15,REP-016,HCP-0482,Gatekeeper Block,0,0.7,0.6,1.3,0,N/A,Script A - Empathetic,0,0,18:24,1,CardioPlus-25mg,Neurology,0,0,,Phone,0,,0
CALL-004878,2025-12-14,22:30,REP-007,HCP-0083,Gatekeeper Block,0,0.8,0.4,1.2,0,N/A,Script A - Empathetic,0,0,23:05,1,NeuroX-75mg,Cardiology,0,0,,Phone,0,,0
CALL-004879,2026-04-26,21:38,REP-012,HCP-0077,No Answer,0,0.7,0.4,1.1,0,N/A,Script B - Direct,0,0,17:49,1,NeuroX-75mg,Immunology,0,0,,Phone,0,,0
CALL-004880,2026-03-12,18:33,REP-017,HCP-0050,Voicemail,0,0.6,0.8,1.5,0,N/A,Script B - Direct,1,0,16:29,1,DrugAlpha-100mg,Cardiology,0,0,,Phone,1,,0
CALL-004881,2026-04-28,16:45,REP-024,HCP-0303,Connected,1,11.1,3.1,14.2,0,Follow-up Scheduling,Script B - Direct,0,0,22:13,1,CardioPlus-25mg,Immunology,0,0,4.0,Phone,0,5.0,0
CALL-004882,2025-07-18,22:18,REP-025,HCP-0250,Wrong Number,0,0.5,0.2,0.7,0,N/A,Script A - Empathetic,0,0,19:52,1,NeuroX-75mg,Neurology,0,0,,Phone,0,,0
CALL-004883,2025-11-04,23:28,REP-018,HCP-0404,Voicemail,0,0.2,0.2,0.4,0,N/A,Script B - Direct,0,0,16:29,1,DrugGamma-200mg,Rare Disease,0,0,,Email,0,,0
CALL-004884,2026-03-23,22:59,REP-012,HCP-0066,Gatekeeper Block,0,0.6,0.7,1.4,0,N/A,Script A - Empathetic,1,1,19:18,1,CardioPlus-25mg,Immunology,0,0,,Phone,0,,0
CALL-004885,2025-07-02,22:57,REP-008,HCP-0229,Voicemail,0,0.1,0.6,0.7,0,N/A,Script A - Empathetic,1,1,18:26,1,DrugBeta-50mg,Cardiology,0,0,,Phone,0,,0
CALL-004886,2025-08-09,17:11,REP-007,HCP-0006,Connected,1,11.5,1.8,13.4,1,Brief Check-in,Script B - Direct,0,0,22:06,1,DrugBeta-50mg,Immunology,1,1,2.9,Phone,0,6.5,0
CALL-004887,2026-03-13,22:58,REP-023,HCP-0021,Gatekeeper Block,0,0.3,0.2,0.5,0,N/A,Script B - Direct,1,1,19:29,1,CardioPlus-25mg,Oncology,0,0,,Phone,0,,0
CALL-004888,2025-07-23,19:47,REP-014,HCP-0457,Gatekeeper Block,0,1.1,1.1,2.1,0,N/A,Script B - Direct,1,1,20:00,1,NeuroX-75mg,Cardiology,0,0,,Phone,0,,0
CALL-004889,2026-04-26,21:16,REP-005,HCP-0047,Connected,1,4.9,0.8,5.7,0,Clinical Data Review,Script B - Direct,0,0,17:27,1,NeuroX-75mg,Oncology,1,0,1.3,Phone,1,2.4,0
CALL-004890,2026-01-14,18:19,REP-025,HCP-0021,Voicemail,0,0.9,0.9,1.7,0,N/A,Script B - Direct,1,1,20:16,1,NeuroX-75mg,Oncology,0,0,,Email,0,,0
CALL-004891,2025-08-18,17:01,REP-022,HCP-0494,Connected,1,11.9,3.1,15.0,1,Product Info,Script B - Direct,1,1,17:48,1,DrugBeta-50mg,Cardiology,1,1,4.3,Phone,0,4.4,0
CALL-004892,2026-04-21,20:16,REP-018,HCP-0325,Wrong Number,0,1.4,0.9,2.3,0,N/A,Script A - Empathetic,0,0,22:48,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-004893,2025-11-29,23:03,REP-016,HCP-0469,Voicemail,0,1.3,0.7,2.0,0,N/A,Script B - Direct,0,0,23:39,0,CardioPlus-25mg,Rare Disease,0,0,,Phone,0,,0
CALL-004894,2026-02-13,16:05,REP-012,HCP-0058,Voicemail,0,1.2,0.8,2.1,0,N/A,Script A - Empathetic,1,1,21:02,1,CardioPlus-25mg,Rare Disease,0,0,,Phone,1,,0
CALL-004895,2025-12-27,23:01,REP-006,HCP-0481,Gatekeeper Block,0,0.7,0.3,1.0,0,N/A,Script A - Empathetic,1,1,22:15,1,CardioPlus-25mg,Cardiology,0,0,,Phone,0,,0
CALL-004896,2026-04-09,19:51,REP-019,HCP-0006,Voicemail,0,0.8,0.8,1.5,0,N/A,Script B - Direct,1,1,16:29,1,NeuroX-75mg,Immunology,0,0,,Email,0,,0
